x,112,116,120,124,128,132,APAR_111.1,APAR_112.2,APAR_113.3,APAR_114.4,APAR_115.5,APAR_116.6,APAR_117.7,APAR_118.8,APAR_119.9,APAR_120.10,APAR_121.11,APAR_122.12,APAR_123.13,APAR_124.14,APAR_125.15,APAR_126.16,APAR_127.17,APAR_128.18,APAR_129.19,FIF_104.4,FIF_105.5,FIF_106.6,APAR_19.19,APAR_20.20
2019-01-12--18:17:48,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.1,92.1,42.8,43.3,47.1,60.6,35.5,38.3,39.7,49.4,41.4,50.6,62.7,41.1,57.1,70.3,24.000000,26.000000,24.000000,58.8,85.1
2019-01-12--18:21:24,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.1,92.1,42.8,43.3,47.1,60.6,35.5,38.3,39.7,49.4,41.4,50.6,62.7,41.1,57.1,70.3,24.000000,26.000000,24.000000,58.8,85.1
2019-01-12--18:25:00,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.1,92.1,42.8,43.3,47.1,60.6,35.5,38.3,39.7,49.4,41.4,50.6,62.7,41.1,57.1,70.3,24.000000,26.000000,24.000000,58.8,85.1
2019-01-12--18:28:36,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.1,92.1,42.8,43.3,47.1,60.6,35.5,38.3,39.7,49.4,41.4,50.6,62.7,41.1,57.1,70.3,24.000000,26.000000,24.000000,58.8,85.1
2019-01-12--18:32:12,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,60.0,92.1,42.8,43.3,47.1,60.6,35.5,38.3,39.7,49.4,41.4,50.6,62.7,41.1,57.1,70.3,24.000000,26.000000,24.000000,58.6,85.1
2019-01-12--18:35:48,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,60.0,92.1,42.8,43.3,47.1,60.6,35.5,38.3,39.7,49.4,41.4,50.6,62.7,41.1,57.1,70.3,24.000000,26.000000,24.000000,58.6,85.1
2019-01-12--18:39:24,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,60.0,92.1,42.8,43.3,47.1,60.6,35.5,38.3,39.7,49.4,41.4,50.6,62.7,41.1,57.1,70.3,24.000000,26.000000,24.000000,58.6,85.1
2019-01-12--18:43:00,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,60.0,92.1,42.8,43.3,47.1,60.6,35.5,38.3,39.7,49.4,41.4,50.6,62.7,41.1,57.1,70.3,24.000000,26.000000,24.000000,58.6,85.1
2019-01-12--18:46:36,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.0,92.1,42.8,43.3,47.1,60.6,35.5,38.3,39.7,49.4,41.4,50.6,62.7,41.0,57.1,70.3,25.000000,26.000000,24.000000,58.6,85.2
2019-01-12--18:50:12,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.0,92.1,42.8,43.3,47.1,60.6,35.5,38.3,39.7,49.4,41.4,50.6,62.7,41.0,57.1,70.3,25.000000,26.000000,24.000000,58.6,85.2
2019-01-12--18:53:48,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.0,92.1,42.8,43.3,47.1,60.6,35.5,38.3,39.7,49.4,41.4,50.6,62.7,41.0,57.1,70.3,25.000000,26.000000,24.000000,58.6,85.2
2019-01-12--18:57:24,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.0,92.1,42.8,43.3,47.1,60.6,35.5,38.3,39.7,49.4,41.4,50.6,62.7,41.0,57.1,70.3,25.000000,26.000000,24.000000,58.6,85.2
2019-01-12--19:01:00,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.9,92.1,42.8,43.3,47.1,60.6,35.5,38.3,39.7,49.3,41.4,50.6,62.7,41.0,57.1,70.3,25.000000,26.000000,24.000000,58.5,85.2
2019-01-12--19:04:36,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.9,92.1,42.8,43.3,47.1,60.6,35.5,38.3,39.7,49.3,41.4,50.6,62.7,41.0,57.1,70.3,25.000000,26.000000,24.000000,58.5,85.2
2019-01-12--19:08:12,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.9,92.1,42.8,43.3,47.1,60.6,35.5,38.3,39.7,49.3,41.4,50.6,62.7,41.0,57.1,70.3,25.000000,26.000000,24.000000,58.5,85.2
2019-01-12--19:11:48,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.9,92.1,42.8,43.3,47.1,60.6,35.5,38.3,39.7,49.3,41.4,50.6,62.7,41.0,57.1,70.3,25.000000,26.000000,24.000000,58.5,85.2
2019-01-12--19:15:24,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.9,92.1,42.8,43.3,47.1,60.5,35.5,38.3,39.7,49.4,41.4,50.5,62.7,41.0,57.1,70.3,25.000000,26.000000,24.000000,58.5,85.2
2019-01-12--19:19:00,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.9,92.1,42.8,43.3,47.1,60.5,35.5,38.3,39.7,49.4,41.4,50.5,62.7,41.0,57.1,70.3,24.000000,26.000000,24.000000,58.4,85.3
2019-01-12--19:22:36,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.9,92.1,42.8,43.3,47.1,60.5,35.5,38.3,39.7,49.4,41.4,50.5,62.7,41.0,57.1,70.3,24.000000,26.000000,24.000000,58.4,85.3
2019-01-12--19:26:12,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.9,92.1,42.8,43.3,47.1,60.5,35.5,38.3,39.7,49.4,41.4,50.5,62.7,41.0,57.1,70.3,24.000000,26.000000,24.000000,58.4,85.3
2019-01-12--19:29:48,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.9,92.1,42.8,43.3,47.1,60.5,35.5,38.3,39.7,49.4,41.4,50.5,62.7,41.0,57.1,70.3,24.000000,26.000000,24.000000,58.4,85.3
2019-01-12--19:33:24,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.9,92.1,42.8,43.3,47.1,60.5,35.5,38.3,39.7,49.4,41.5,50.5,62.7,41.1,57.1,70.3,24.000000,26.000000,24.000000,58.3,85.3
2019-01-12--19:37:00,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.9,92.1,42.8,43.3,47.1,60.5,35.5,38.3,39.7,49.4,41.5,50.5,62.7,41.1,57.1,70.3,24.000000,26.000000,24.000000,58.3,85.3
2019-01-12--19:40:36,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.9,92.1,42.8,43.3,47.1,60.5,35.5,38.3,39.7,49.4,41.5,50.5,62.7,41.1,57.1,70.3,24.000000,26.000000,24.000000,58.3,85.3
2019-01-12--19:44:12,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.9,92.1,42.8,43.3,47.1,60.5,35.5,38.3,39.7,49.4,41.5,50.5,62.7,41.1,57.1,70.3,24.000000,26.000000,24.000000,58.3,85.3
2019-01-12--19:47:48,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.8,92.1,42.8,43.3,47.1,60.5,35.6,38.3,39.8,49.4,41.5,50.5,62.7,41.0,57.2,70.3,25.000000,26.000000,24.000000,58.2,85.3
2019-01-12--19:51:24,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.8,92.1,42.8,43.3,47.1,60.5,35.6,38.3,39.8,49.4,41.5,50.5,62.7,41.0,57.2,70.3,25.000000,26.000000,24.000000,58.2,85.3
2019-01-12--19:55:00,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.8,92.1,42.8,43.3,47.1,60.5,35.6,38.3,39.8,49.4,41.5,50.5,62.7,41.0,57.2,70.3,25.000000,26.000000,24.000000,58.2,85.3
2019-01-12--19:58:36,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.8,92.1,42.8,43.3,47.1,60.5,35.6,38.3,39.8,49.4,41.5,50.5,62.7,41.0,57.2,70.3,25.000000,26.000000,24.000000,58.2,85.3
2019-01-12--20:02:12,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.8,92.1,42.9,43.3,47.1,60.5,35.5,38.3,39.8,49.3,41.5,50.5,62.7,41.0,57.2,70.3,25.000000,26.000000,24.000000,58.2,85.4
2019-01-12--20:05:48,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.8,92.1,42.9,43.3,47.1,60.5,35.5,38.3,39.8,49.3,41.5,50.5,62.7,41.0,57.2,70.3,25.000000,26.000000,24.000000,58.2,85.4
2019-01-12--20:09:24,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.8,92.1,42.9,43.3,47.1,60.5,35.5,38.3,39.8,49.3,41.5,50.5,62.7,41.0,57.2,70.3,25.000000,26.000000,24.000000,58.2,85.4
2019-01-12--20:13:00,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.8,92.1,42.9,43.3,47.1,60.5,35.5,38.3,39.8,49.3,41.5,50.5,62.7,41.0,57.2,70.3,25.000000,26.000000,24.000000,58.2,85.4
2019-01-12--20:16:36,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.8,92.1,42.9,43.3,47.1,60.4,35.5,38.3,39.8,49.3,41.5,50.5,62.7,41.0,57.2,70.3,24.000000,27.000000,24.000000,58.2,85.4
2019-01-12--20:20:12,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.8,92.1,42.9,43.3,47.1,60.4,35.5,38.3,39.8,49.3,41.5,50.5,62.7,41.0,57.2,70.3,24.000000,27.000000,24.000000,58.2,85.4
2019-01-12--20:23:48,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.8,92.1,42.9,43.3,47.1,60.4,35.5,38.3,39.8,49.3,41.5,50.5,62.7,41.0,57.2,70.3,24.000000,27.000000,24.000000,58.2,85.4
2019-01-12--20:27:24,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.8,92.1,42.9,43.3,47.1,60.4,35.5,38.3,39.8,49.3,41.5,50.5,62.7,41.0,57.2,70.3,24.000000,27.000000,24.000000,58.2,85.4
2019-01-12--20:31:00,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.7,92.1,42.9,43.3,47.1,60.4,35.6,38.3,39.8,49.4,41.5,50.5,62.6,41.1,57.2,70.3,25.000000,27.000000,24.000000,58.2,85.5
2019-01-12--20:34:36,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.7,92.1,42.9,43.3,47.1,60.4,35.6,38.3,39.8,49.4,41.5,50.5,62.6,41.1,57.2,70.3,25.000000,27.000000,24.000000,58.2,85.5
2019-01-12--20:38:12,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.7,92.1,42.9,43.3,47.1,60.4,35.6,38.3,39.8,49.4,41.5,50.5,62.6,41.1,57.2,70.3,25.000000,27.000000,24.000000,58.2,85.5
2019-01-12--20:41:48,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.7,92.1,42.9,43.3,47.1,60.4,35.6,38.3,39.8,49.4,41.5,50.5,62.6,41.1,57.2,70.3,25.000000,27.000000,24.000000,58.2,85.5
2019-01-12--20:45:24,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.7,92.1,42.9,43.3,47.1,60.4,35.6,38.3,39.8,49.3,41.5,50.5,62.6,41.1,57.2,70.3,25.000000,27.000000,24.000000,58.2,85.5
2019-01-12--20:49:00,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.7,92.1,42.9,43.3,47.1,60.4,35.6,38.3,39.8,49.3,41.5,50.5,62.6,41.1,57.2,70.3,25.000000,27.000000,24.000000,58.1,85.5
2019-01-12--20:52:36,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.7,92.1,42.9,43.3,47.1,60.4,35.6,38.3,39.8,49.3,41.5,50.5,62.6,41.1,57.2,70.3,25.000000,27.000000,24.000000,58.1,85.5
2019-01-12--20:56:12,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.7,92.1,42.9,43.3,47.1,60.4,35.6,38.3,39.8,49.3,41.5,50.5,62.6,41.1,57.2,70.3,25.000000,27.000000,24.000000,58.1,85.5
2019-01-12--20:59:48,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.7,92.1,42.9,43.3,47.1,60.4,35.6,38.3,39.8,49.3,41.5,50.5,62.6,41.1,57.2,70.3,25.000000,27.000000,24.000000,58.1,85.5
2019-01-12--21:03:24,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.6,92.1,42.9,43.3,47.1,60.4,35.6,38.3,39.8,49.3,41.5,50.5,62.6,41.0,57.2,70.3,25.000000,27.000000,24.000000,57.9,85.5
2019-01-12--21:07:00,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.6,92.1,42.9,43.3,47.1,60.4,35.6,38.3,39.8,49.3,41.5,50.5,62.6,41.0,57.2,70.3,25.000000,27.000000,24.000000,57.9,85.5
2019-01-12--21:10:36,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.6,92.1,42.9,43.3,47.1,60.4,35.6,38.3,39.8,49.3,41.5,50.5,62.6,41.0,57.2,70.3,25.000000,27.000000,24.000000,57.9,85.5
2019-01-12--21:14:12,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.6,92.1,42.9,43.3,47.1,60.4,35.6,38.3,39.8,49.3,41.5,50.5,62.6,41.0,57.2,70.3,25.000000,27.000000,24.000000,57.9,85.5
2019-01-12--21:17:48,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.6,92.2,42.9,43.3,47.1,60.3,35.6,38.3,39.9,49.3,41.5,50.5,62.6,41.0,57.2,70.3,25.000000,27.000000,24.000000,57.7,85.6
2019-01-12--21:21:24,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.6,92.2,42.9,43.3,47.1,60.3,35.6,38.3,39.9,49.3,41.5,50.5,62.6,41.0,57.2,70.3,25.000000,27.000000,24.000000,57.7,85.6
2019-01-12--21:25:00,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.6,92.2,42.9,43.3,47.1,60.3,35.6,38.3,39.9,49.3,41.5,50.5,62.6,41.0,57.2,70.3,25.000000,27.000000,24.000000,57.7,85.6
2019-01-12--21:28:36,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.6,92.2,42.9,43.3,47.1,60.3,35.6,38.3,39.9,49.3,41.5,50.5,62.6,41.0,57.2,70.3,25.000000,27.000000,24.000000,57.7,85.6
2019-01-12--21:32:12,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.4,59.6,92.2,42.9,43.3,47.1,60.3,35.6,38.3,39.9,49.3,41.5,50.5,62.6,41.0,57.2,70.3,25.000000,27.000000,24.000000,57.5,85.6
2019-01-12--21:35:48,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.4,59.6,92.2,42.9,43.3,47.1,60.3,35.6,38.3,39.9,49.3,41.5,50.5,62.6,41.0,57.2,70.3,25.000000,27.000000,24.000000,57.5,85.6
2019-01-12--21:39:24,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.4,59.6,92.2,42.9,43.3,47.1,60.3,35.6,38.3,39.9,49.3,41.5,50.5,62.6,41.0,57.2,70.3,25.000000,27.000000,24.000000,57.5,85.6
2019-01-12--21:43:00,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.4,59.6,92.2,42.9,43.3,47.1,60.3,35.6,38.3,39.9,49.3,41.5,50.5,62.6,41.0,57.2,70.3,25.000000,27.000000,24.000000,57.5,85.6
2019-01-12--21:46:36,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.6,92.2,42.9,43.3,47.1,60.3,35.6,38.4,39.9,49.3,41.5,50.5,62.6,41.0,57.2,70.3,25.000000,27.000000,24.000000,57.4,85.6
2019-01-12--21:50:12,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.6,92.2,42.9,43.3,47.1,60.3,35.6,38.4,39.9,49.3,41.5,50.5,62.6,41.0,57.2,70.3,25.000000,27.000000,24.000000,57.4,85.6
2019-01-12--21:53:48,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.6,92.2,42.9,43.3,47.1,60.3,35.6,38.4,39.9,49.3,41.5,50.5,62.6,41.0,57.2,70.3,25.000000,27.000000,24.000000,57.4,85.6
2019-01-12--21:57:24,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,59.6,92.2,42.9,43.3,47.1,60.3,35.6,38.4,39.9,49.3,41.5,50.5,62.6,41.0,57.2,70.3,25.000000,27.000000,24.000000,57.4,85.6
2019-01-12--22:01:00,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.4,59.5,92.2,42.9,43.3,47.1,60.3,35.6,38.3,39.9,49.3,41.5,50.5,62.6,41.0,57.3,70.3,25.000000,27.000000,24.000000,57.4,85.7
2019-01-12--22:04:36,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.4,59.5,92.2,42.9,43.3,47.1,60.3,35.6,38.3,39.9,49.3,41.5,50.5,62.6,41.0,57.3,70.3,25.000000,27.000000,24.000000,57.4,85.7
2019-01-12--22:08:12,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.4,59.5,92.2,42.9,43.3,47.1,60.3,35.6,38.3,39.9,49.3,41.5,50.5,62.6,41.0,57.3,70.3,25.000000,27.000000,24.000000,57.4,85.7
2019-01-12--22:11:48,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.4,59.5,92.2,42.9,43.3,47.1,60.3,35.6,38.3,39.9,49.3,41.5,50.5,62.6,41.0,57.3,70.3,25.000000,27.000000,24.000000,57.4,85.7
2019-01-12--22:15:24,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.4,59.5,92.2,42.9,43.3,47.1,60.3,35.6,38.4,39.9,49.3,41.5,50.5,62.6,40.9,57.3,70.3,25.000000,27.000000,24.000000,57.4,85.7
2019-01-12--22:19:00,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.4,59.5,92.2,42.9,43.3,47.1,60.3,35.6,38.4,39.9,49.3,41.5,50.5,62.6,40.9,57.3,70.3,25.000000,27.000000,24.000000,57.3,85.7
2019-01-12--22:22:36,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.4,59.5,92.2,42.9,43.3,47.1,60.3,35.6,38.4,39.9,49.3,41.5,50.5,62.6,40.9,57.3,70.3,25.000000,27.000000,24.000000,57.3,85.7
2019-01-12--22:26:12,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.4,59.5,92.2,42.9,43.3,47.1,60.3,35.6,38.4,39.9,49.3,41.5,50.5,62.6,40.9,57.3,70.3,25.000000,27.000000,24.000000,57.3,85.7
2019-01-12--22:29:48,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.4,59.5,92.2,42.9,43.3,47.1,60.3,35.6,38.4,39.9,49.3,41.5,50.5,62.6,40.9,57.3,70.3,25.000000,27.000000,24.000000,57.3,85.7
2019-01-12--22:33:24,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.4,59.5,92.2,42.9,43.3,47.1,60.3,35.6,38.3,39.9,49.3,41.5,50.5,62.6,41.0,57.3,70.3,25.000000,27.000000,24.000000,57.3,85.7
2019-01-12--22:37:00,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.4,59.5,92.2,42.9,43.3,47.1,60.3,35.6,38.3,39.9,49.3,41.5,50.5,62.6,41.0,57.3,70.3,25.000000,27.000000,24.000000,57.3,85.7
2019-01-12--22:40:36,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.4,59.5,92.2,42.9,43.3,47.1,60.3,35.6,38.3,39.9,49.3,41.5,50.5,62.6,41.0,57.3,70.3,25.000000,27.000000,24.000000,57.3,85.7
2019-01-12--22:44:12,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.4,59.5,92.2,42.9,43.3,47.1,60.3,35.6,38.3,39.9,49.3,41.5,50.5,62.6,41.0,57.3,70.3,25.000000,27.000000,24.000000,57.3,85.7
2019-01-12--22:47:48,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.4,59.5,92.2,42.9,43.3,47.1,60.2,35.6,38.3,39.9,49.3,41.5,50.5,62.6,41.0,57.3,70.3,25.000000,27.000000,24.000000,57.2,85.8
2019-01-12--22:51:24,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.4,59.5,92.2,42.9,43.3,47.1,60.2,35.6,38.3,39.9,49.3,41.5,50.5,62.6,41.0,57.3,70.3,25.000000,27.000000,24.000000,57.2,85.8
2019-01-12--22:55:00,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.4,59.5,92.2,42.9,43.3,47.1,60.2,35.6,38.3,39.9,49.3,41.5,50.5,62.6,41.0,57.3,70.3,25.000000,27.000000,24.000000,57.2,85.8
2019-01-12--22:58:36,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.4,59.5,92.2,42.9,43.3,47.1,60.2,35.6,38.3,39.9,49.3,41.5,50.5,62.6,41.0,57.3,70.3,25.000000,27.000000,24.000000,57.2,85.8
2019-01-12--23:02:12,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.4,59.5,92.2,42.9,43.4,47.1,60.2,35.6,38.3,40.0,49.3,41.5,50.5,62.6,41.0,57.3,70.3,26.000000,27.000000,24.000000,57.1,85.8
2019-01-12--23:05:48,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.4,59.5,92.2,42.9,43.4,47.1,60.2,35.6,38.3,40.0,49.3,41.5,50.5,62.6,41.0,57.3,70.3,26.000000,27.000000,24.000000,57.1,85.8
2019-01-12--23:09:24,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.4,59.5,92.2,42.9,43.4,47.1,60.2,35.6,38.3,40.0,49.3,41.5,50.5,62.6,41.0,57.3,70.3,26.000000,27.000000,24.000000,57.1,85.8
2019-01-12--23:13:00,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.4,59.5,92.2,42.9,43.4,47.1,60.2,35.6,38.3,40.0,49.3,41.5,50.5,62.6,41.0,57.3,70.3,26.000000,27.000000,24.000000,57.1,85.8
2019-01-12--23:16:36,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.3,59.5,92.2,42.9,43.4,47.1,60.2,35.6,38.4,40.0,49.3,41.5,50.5,62.6,40.9,57.3,70.4,26.000000,27.000000,24.000000,57.0,85.9
2019-01-12--23:20:12,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.3,59.5,92.2,42.9,43.4,47.1,60.2,35.6,38.4,40.0,49.3,41.5,50.5,62.6,40.9,57.3,70.4,26.000000,27.000000,24.000000,57.0,85.9
2019-01-12--23:23:48,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.3,59.5,92.2,42.9,43.4,47.1,60.2,35.6,38.4,40.0,49.3,41.5,50.5,62.6,40.9,57.3,70.4,26.000000,27.000000,24.000000,57.0,85.9
2019-01-12--23:27:24,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.3,59.5,92.2,42.9,43.4,47.1,60.2,35.6,38.4,40.0,49.3,41.5,50.5,62.6,40.9,57.3,70.4,26.000000,27.000000,24.000000,57.0,85.9
2019-01-12--23:31:00,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.4,59.4,92.2,42.9,43.4,47.1,60.2,35.6,38.4,40.0,49.3,41.5,50.5,62.6,41.0,57.3,70.4,25.000000,27.000000,24.000000,57.0,85.9
2019-01-12--23:34:36,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.4,59.4,92.2,42.9,43.4,47.1,60.2,35.6,38.4,40.0,49.3,41.5,50.5,62.6,41.0,57.3,70.4,25.000000,27.000000,24.000000,57.0,85.9
2019-01-12--23:38:12,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.4,59.4,92.2,42.9,43.4,47.1,60.2,35.6,38.4,40.0,49.3,41.5,50.5,62.6,41.0,57.3,70.4,25.000000,27.000000,24.000000,57.0,85.9
2019-01-12--23:41:48,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.4,59.4,92.2,42.9,43.4,47.1,60.2,35.6,38.4,40.0,49.3,41.5,50.5,62.6,41.0,57.3,70.4,25.000000,27.000000,24.000000,57.0,85.9
2019-01-12--23:45:24,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.4,59.4,92.2,42.9,43.4,47.1,60.2,35.6,38.3,40.0,49.3,41.5,50.5,62.6,41.0,57.3,70.4,25.000000,27.000000,24.000000,57.0,85.9
2019-01-12--23:49:00,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.4,59.4,92.2,42.9,43.4,47.1,60.2,35.6,38.3,40.0,49.3,41.5,50.5,62.6,41.0,57.3,70.4,26.000000,27.000000,24.000000,56.9,85.9
2019-01-12--23:52:36,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.4,59.4,92.2,42.9,43.4,47.1,60.2,35.6,38.3,40.0,49.3,41.5,50.5,62.6,41.0,57.3,70.4,26.000000,27.000000,24.000000,56.9,85.9
2019-01-12--23:56:12,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.4,59.4,92.2,42.9,43.4,47.1,60.2,35.6,38.3,40.0,49.3,41.5,50.5,62.6,41.0,57.3,70.4,26.000000,27.000000,24.000000,56.9,85.9
2019-01-12--23:59:48,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.4,59.4,92.2,42.9,43.4,47.1,60.2,35.6,38.3,40.0,49.3,41.5,50.5,62.6,41.0,57.3,70.4,26.000000,27.000000,24.000000,56.9,85.9
2019-01-13--00:03:24,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.3,59.4,92.2,42.9,43.4,47.1,60.2,35.6,38.4,40.0,49.3,41.5,50.4,62.6,41.0,57.3,70.4,26.000000,27.000000,24.000000,56.9,86.0
2019-01-13--00:07:00,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.3,59.4,92.2,42.9,43.4,47.1,60.2,35.6,38.4,40.0,49.3,41.5,50.4,62.6,41.0,57.3,70.4,26.000000,27.000000,24.000000,56.9,86.0
2019-01-13--00:10:36,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.3,59.4,92.2,42.9,43.4,47.1,60.2,35.6,38.4,40.0,49.3,41.5,50.4,62.6,41.0,57.3,70.4,26.000000,27.000000,24.000000,56.9,86.0
2019-01-13--00:14:12,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.3,59.4,92.2,42.9,43.4,47.1,60.2,35.6,38.4,40.0,49.3,41.5,50.4,62.6,41.0,57.3,70.4,26.000000,27.000000,24.000000,56.9,86.0
2019-01-13--00:17:48,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.2,35.4,59.4,92.3,43.0,43.4,47.1,60.1,35.6,38.4,40.0,49.3,41.5,50.4,62.6,41.0,57.3,70.4,26.000000,27.000000,25.000000,56.9,86.0
