['x', '666', '668', '670', '672', '674', '676', '678', 'APAR_314.14', 'APAR_315.15', 'APAR_316.16', 'APAR_317.17', 'APAR_318.18', 'APAR_319.19', 'APAR_320.20', 'APAR_321.21', 'APAR_322.22', 'APAR_323.23', 'APAR_324.24', 'APAR_325.25', 'APAR_326.26']
[1547106840000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.9', '26.7', '25.3', '40.7', '86.2', '38.5', '40.8', '43.2', '54.1', '28.5', '29.6', '34.3', '44.2']
[1547107056000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.9', '26.7', '25.3', '40.7', '86.2', '38.5', '40.7', '43.2', '54.1', '28.5', '29.5', '34.3', '44.2']
[1547107272000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.9', '26.7', '25.3', '40.7', '86.2', '38.5', '40.7', '43.2', '54.1', '28.5', '29.5', '34.3', '44.2']
[1547107488000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.9', '26.7', '25.3', '40.7', '86.2', '38.5', '40.7', '43.2', '54.1', '28.5', '29.5', '34.3', '44.2']
[1547107704000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.9', '26.7', '25.2', '40.7', '86.2', '38.5', '40.7', '43.2', '54.1', '28.5', '29.6', '34.3', '44.2']
[1547107920000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.9', '26.7', '25.2', '40.7', '86.2', '38.5', '40.7', '43.2', '54.1', '28.5', '29.5', '34.3', '44.2']
[1547108136000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.9', '26.7', '25.2', '40.7', '86.2', '38.5', '40.7', '43.2', '54.1', '28.5', '29.5', '34.3', '44.2']
[1547108352000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.9', '26.7', '25.2', '40.7', '86.2', '38.5', '40.7', '43.2', '54.1', '28.5', '29.5', '34.3', '44.2']
[1547108568000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.9', '26.7', '25.2', '40.7', '86.2', '38.5', '40.7', '43.2', '54.1', '28.5', '29.5', '34.3', '44.2']
[1547108784000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.9', '26.6', '25.2', '40.7', '86.2', '38.5', '40.7', '43.2', '54.1', '28.5', '29.6', '34.3', '44.2']
[1547109000000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.9', '26.6', '25.2', '40.7', '86.2', '38.5', '40.7', '43.2', '54.1', '28.5', '29.6', '34.3', '44.2']
[1547109216000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.9', '26.6', '25.2', '40.7', '86.2', '38.5', '40.7', '43.2', '54.1', '28.5', '29.5', '34.3', '44.2']
[1547109432000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.9', '26.6', '25.2', '40.6', '86.2', '38.5', '40.7', '43.2', '54.1', '28.5', '29.5', '34.3', '44.2']
[1547109648000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.9', '26.6', '25.2', '40.6', '86.2', '38.5', '40.7', '43.2', '54.1', '28.5', '29.6', '34.3', '44.2']
[1547109864000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.9', '26.6', '25.2', '40.6', '86.2', '38.5', '40.7', '43.2', '54.1', '28.5', '29.6', '34.3', '44.2']
[1547110080000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.9', '26.6', '25.2', '40.7', '86.2', '38.5', '40.7', '43.2', '54.1', '28.5', '29.6', '34.3', '44.2']
[1547110296000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.8', '26.6', '25.2', '40.6', '86.2', '38.5', '40.7', '43.2', '54.1', '28.5', '29.6', '34.3', '44.2']
[1547110512000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.8', '26.6', '25.2', '40.6', '86.2', '38.5', '40.7', '43.2', '54.1', '28.5', '29.6', '34.3', '44.2']
[1547110728000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.8', '26.6', '25.2', '40.6', '86.2', '38.5', '40.7', '43.2', '54.1', '28.5', '29.6', '34.3', '44.2']
[1547110944000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.8', '26.6', '25.2', '40.6', '86.2', '38.5', '40.7', '43.2', '54.1', '28.5', '29.5', '34.3', '44.2']
[1547111160000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.8', '26.6', '25.1', '40.6', '86.3', '38.5', '40.7', '43.2', '54.1', '28.5', '29.5', '34.3', '44.2']
[1547111376000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.8', '26.6', '25.1', '40.6', '86.3', '38.5', '40.7', '43.2', '54.1', '28.5', '29.5', '34.3', '44.2']
[1547111592000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.8', '26.6', '25.1', '40.6', '86.3', '38.5', '40.7', '43.2', '54.1', '28.5', '29.6', '34.3', '44.2']
[1547111808000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.8', '26.6', '25.1', '40.6', '86.3', '38.5', '40.7', '43.2', '54.1', '28.5', '29.5', '34.3', '44.2']
[1547112024000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.8', '26.6', '25.1', '40.6', '86.3', '38.5', '40.7', '43.2', '54.1', '28.5', '29.6', '34.3', '44.2']
[1547112240000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.8', '26.6', '25.1', '40.6', '86.3', '38.5', '40.7', '43.2', '54.1', '28.5', '29.6', '34.3', '44.2']
[1547112456000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.8', '26.6', '25.1', '40.6', '86.3', '38.5', '40.7', '43.1', '54.1', '28.5', '29.6', '34.3', '44.2']
[1547112672000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.8', '26.6', '25.1', '40.6', '86.3', '38.5', '40.7', '43.2', '54.1', '28.5', '29.6', '34.3', '44.2']
[1547112888000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.8', '26.6', '25.1', '40.6', '86.3', '38.5', '40.7', '43.2', '54.1', '28.5', '29.6', '34.3', '44.2']
[1547113104000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.8', '26.6', '25.1', '40.6', '86.3', '38.5', '40.7', '43.1', '54.1', '28.5', '29.6', '34.3', '44.2']
[1547113320000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.8', '26.6', '25.1', '40.6', '86.4', '38.5', '40.7', '43.1', '54.1', '28.5', '29.6', '34.3', '44.2']
[1547113536000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.8', '26.6', '25.1', '40.6', '86.3', '38.5', '40.7', '43.1', '54.1', '28.5', '29.6', '34.3', '44.2']
[1547113752000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.8', '26.6', '25.1', '40.6', '86.3', '38.5', '40.7', '43.1', '54.1', '28.5', '29.6', '34.3', '44.2']
[1547113968000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.8', '26.6', '25.1', '40.6', '86.3', '38.5', '40.7', '43.1', '54.1', '28.4', '29.5', '34.3', '44.2']
[1547114184000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.8', '26.5', '25.1', '40.6', '86.3', '38.5', '40.7', '43.1', '54.1', '28.4', '29.5', '34.2', '44.2']
[1547114400000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.8', '26.5', '25.1', '40.6', '86.3', '38.5', '40.7', '43.1', '54.1', '28.4', '29.5', '34.2', '44.2']
[1547114616000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.8', '26.5', '25.1', '40.6', '86.3', '38.5', '40.7', '43.1', '54.1', '28.4', '29.5', '34.2', '44.2']
[1547114832000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.7', '26.5', '25.1', '40.6', '86.3', '38.5', '40.7', '43.1', '54.1', '28.4', '29.4', '34.2', '44.2']
[1547115048000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.7', '26.5', '25.1', '40.6', '86.3', '38.5', '40.7', '43.1', '54.1', '28.3', '29.4', '34.2', '44.2']
[1547115264000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.7', '26.5', '25.1', '40.6', '86.3', '38.5', '40.7', '43.1', '54.1', '28.3', '29.4', '34.2', '44.2']
[1547115480000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.7', '26.5', '25.0', '40.6', '86.3', '38.5', '40.7', '43.1', '54.1', '28.4', '29.4', '34.2', '44.2']
[1547115696000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.7', '26.5', '25.1', '40.6', '86.3', '38.5', '40.7', '43.1', '54.1', '28.4', '29.4', '34.2', '44.2']
