x,APAR_715.15,APAR_716.16,APAR_717.17,APAR_718.18,APAR_719.19,APAR_720.20,APAR_721.21,APAR_722.22,APAR_723.23,APAR_724.24,APAR_725.25,APAR_726.26,APAR_727.27,APAR_728.28,APAR_729.29,APAR_730.30,APAR_731.31,APAR_732.32,APAR_733.1,APAR_734.2,APAR_735.3,APAR_736.4,APAR_737.5,APAR_738.6,APAR_739.7,APAR_740.8,APAR_741.9,APAR_742.10,APAR_743.11,APAR_744.12,APAR_745.13,APAR_746.14,APAR_747.15,APAR_748.16,APAR_749.17,APAR_750.18,APAR_751.19,APAR_752.20,APAR_753.21,APAR_754.22,APAR_755.23,APAR_756.24,APAR_757.25,FIF_703.3,FIF_704.4,FIF_705.5,FIF_706.6,FIF_707.7,FIF_708.8,FIF_709.9,FIF_710.10
2019-01-10--16:00:00,40.9,41.2,38.6,49.0,74.6,39.6,38.1,35.3,53.7,75.7,49.9,50.7,51.0,62.4,35.7,38.3,39.4,51.8,37.0,38.0,35.0,44.7,53.7,41.0,43.6,37.0,48.2,62.9,62.2,48.3,36.5,35.8,66.2,50.2,38.5,26.8,56.2,40.5,31.1,26.1,79.5,55.0,83.0,25.000000,29.000000,24.000000,35.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--16:03:36,40.8,41.2,38.6,49.0,74.7,39.6,38.1,35.3,53.7,75.7,49.8,50.7,51.0,62.5,35.6,38.1,39.4,51.8,37.0,37.9,35.0,44.6,53.7,40.9,43.5,37.0,48.2,63.0,62.3,48.3,36.5,35.6,66.3,50.2,38.4,26.6,56.2,40.5,31.1,25.9,80.0,54.8,82.8,25.000000,29.000000,24.000000,34.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--16:07:12,40.8,41.2,38.6,49.0,74.7,39.6,38.1,35.3,53.7,75.7,49.8,50.7,51.0,62.5,35.6,38.1,39.4,51.8,37.0,37.9,35.0,44.6,53.7,40.9,43.5,37.0,48.2,63.0,62.3,48.3,36.5,35.6,66.3,50.2,38.4,26.6,56.2,40.5,31.1,25.9,80.0,54.8,82.8,25.000000,29.000000,24.000000,34.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--16:10:48,40.8,41.2,38.6,49.0,74.7,39.6,38.1,35.3,53.7,75.7,49.8,50.7,51.0,62.5,35.6,38.1,39.4,51.8,37.0,37.9,35.0,44.6,53.7,40.9,43.5,37.0,48.2,63.0,62.3,48.3,36.5,35.6,66.3,50.2,38.4,26.6,56.2,40.5,31.1,25.9,80.0,54.8,82.8,25.000000,29.000000,24.000000,34.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--16:14:24,40.8,41.2,38.6,49.0,74.7,39.6,38.1,35.3,53.7,75.7,49.8,50.7,51.0,62.5,35.6,38.1,39.4,51.8,37.0,37.9,35.0,44.6,53.7,40.9,43.5,37.0,48.2,63.0,62.3,48.3,36.5,35.6,66.3,50.2,38.4,26.6,56.2,40.5,31.1,25.9,80.0,54.8,82.8,25.000000,29.000000,24.000000,34.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--16:18:00,40.6,40.9,38.6,49.0,74.7,39.6,38.1,35.3,53.7,75.7,49.8,50.7,51.0,62.5,35.5,38.1,39.4,51.8,36.9,37.8,35.0,44.6,53.7,40.9,43.5,37.0,48.2,63.0,62.3,48.3,36.5,35.5,66.4,50.2,38.4,26.3,56.3,40.6,31.0,25.9,80.0,54.8,82.9,25.000000,29.000000,24.000000,35.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--16:21:36,40.6,40.9,38.6,49.0,74.7,39.6,38.1,35.3,53.7,75.7,49.8,50.7,51.0,62.5,35.5,38.1,39.4,51.8,36.9,37.8,35.0,44.6,53.7,40.9,43.5,37.0,48.2,63.0,62.3,48.3,36.5,35.5,66.4,50.2,38.4,26.3,56.3,40.6,31.0,25.9,80.0,54.8,82.9,25.000000,29.000000,24.000000,35.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--16:25:12,40.6,40.9,38.6,49.0,74.7,39.6,38.1,35.3,53.7,75.7,49.8,50.7,51.0,62.5,35.5,38.1,39.4,51.8,36.9,37.8,35.0,44.6,53.7,40.9,43.5,37.0,48.2,63.0,62.3,48.3,36.5,35.5,66.4,50.2,38.4,26.3,56.3,40.6,31.0,25.9,80.0,54.8,82.9,25.000000,29.000000,24.000000,35.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--16:28:48,40.6,40.9,38.6,49.0,74.7,39.6,38.1,35.3,53.7,75.7,49.8,50.7,51.0,62.5,35.5,38.1,39.4,51.8,36.9,37.8,35.0,44.6,53.7,40.9,43.5,37.0,48.2,63.0,62.3,48.3,36.5,35.5,66.4,50.2,38.4,26.3,56.3,40.6,31.0,25.9,80.0,54.8,82.9,25.000000,29.000000,24.000000,35.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--16:32:24,40.7,41.1,38.5,49.0,74.7,39.6,38.1,35.3,53.7,75.8,49.8,50.7,51.0,62.5,35.5,38.0,39.4,51.7,36.9,37.8,35.0,44.6,53.6,40.9,43.4,37.0,48.2,63.0,62.3,48.2,36.5,35.4,66.4,50.2,38.3,26.1,56.3,40.6,31.0,25.8,80.3,54.8,82.9,25.000000,29.000000,24.000000,35.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--16:36:00,40.7,41.1,38.5,49.0,74.7,39.6,38.1,35.3,53.7,75.8,49.8,50.7,51.0,62.5,35.5,38.0,39.4,51.7,36.9,37.8,35.0,44.6,53.6,40.9,43.4,37.0,48.2,63.0,62.3,48.2,36.5,35.4,66.4,50.2,38.3,26.1,56.3,40.6,31.0,25.8,80.3,54.8,82.9,25.000000,29.000000,24.000000,35.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--16:39:36,40.7,41.1,38.5,49.0,74.7,39.6,38.1,35.3,53.7,75.8,49.8,50.7,51.0,62.5,35.5,38.0,39.4,51.7,36.9,37.8,35.0,44.6,53.6,40.9,43.4,37.0,48.2,63.0,62.3,48.2,36.5,35.4,66.4,50.2,38.3,26.1,56.3,40.6,31.0,25.8,80.3,54.8,82.9,25.000000,29.000000,24.000000,35.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--16:43:12,40.7,41.1,38.5,49.0,74.7,39.6,38.1,35.3,53.7,75.8,49.8,50.7,51.0,62.5,35.5,38.0,39.4,51.7,36.9,37.8,35.0,44.6,53.6,40.9,43.4,37.0,48.2,63.0,62.3,48.2,36.5,35.4,66.4,50.2,38.3,26.1,56.3,40.6,31.0,25.8,80.3,54.8,82.9,25.000000,29.000000,24.000000,35.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--16:46:48,40.6,41.0,38.5,49.0,74.7,39.6,38.0,35.2,53.7,75.8,49.8,50.7,51.0,62.5,35.4,38.0,39.3,51.6,36.8,37.7,35.0,44.6,53.6,40.8,43.4,37.0,48.2,63.0,62.4,48.2,36.5,35.3,66.4,50.2,38.3,26.0,56.3,40.5,31.0,25.8,80.5,54.7,82.9,25.000000,29.000000,24.000000,35.000000,32.000000,29.000000,32.000000,26.000000
2019-01-10--16:50:24,40.6,41.0,38.5,49.0,74.7,39.6,38.0,35.2,53.7,75.8,49.8,50.7,51.0,62.5,35.4,38.0,39.3,51.6,36.8,37.7,35.0,44.6,53.6,40.8,43.4,37.0,48.2,63.0,62.4,48.2,36.5,35.3,66.4,50.2,38.3,26.0,56.3,40.5,31.0,25.8,80.5,54.7,82.9,25.000000,29.000000,24.000000,35.000000,32.000000,29.000000,32.000000,26.000000
2019-01-10--16:54:00,40.6,41.0,38.5,49.0,74.7,39.6,38.0,35.2,53.7,75.8,49.8,50.7,51.0,62.5,35.4,38.0,39.3,51.6,36.8,37.7,35.0,44.6,53.6,40.8,43.4,37.0,48.2,63.0,62.4,48.2,36.5,35.3,66.4,50.2,38.3,26.0,56.3,40.5,31.0,25.8,80.5,54.7,82.9,25.000000,29.000000,24.000000,35.000000,32.000000,29.000000,32.000000,26.000000
2019-01-10--16:57:36,40.6,41.0,38.5,49.0,74.7,39.6,38.0,35.2,53.7,75.8,49.8,50.7,51.0,62.5,35.4,38.0,39.3,51.6,36.8,37.7,35.0,44.6,53.6,40.8,43.4,37.0,48.2,63.0,62.4,48.2,36.5,35.3,66.4,50.2,38.3,26.0,56.3,40.5,31.0,25.8,80.5,54.7,82.9,25.000000,29.000000,24.000000,35.000000,32.000000,29.000000,32.000000,26.000000
2019-01-10--17:01:12,40.3,40.5,38.4,49.0,74.8,39.5,38.0,35.2,53.7,75.9,49.7,50.7,51.0,62.6,35.3,37.9,39.3,51.6,36.8,37.7,35.0,44.5,53.6,40.8,43.3,37.0,48.2,63.1,62.4,48.2,36.5,35.1,66.5,50.1,38.2,26.0,56.3,40.4,30.9,25.5,80.8,54.6,82.8,25.000000,29.000000,24.000000,35.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--17:04:48,40.3,40.5,38.4,49.0,74.8,39.5,38.0,35.2,53.7,75.9,49.7,50.7,51.0,62.6,35.3,37.9,39.3,51.6,36.8,37.7,35.0,44.5,53.6,40.8,43.3,37.0,48.2,63.1,62.4,48.2,36.5,35.1,66.5,50.1,38.2,26.0,56.3,40.4,30.9,25.5,80.8,54.6,82.8,25.000000,29.000000,24.000000,35.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--17:08:24,40.3,40.5,38.4,49.0,74.8,39.5,38.0,35.2,53.7,75.9,49.7,50.7,51.0,62.6,35.3,37.9,39.3,51.6,36.8,37.7,35.0,44.5,53.6,40.8,43.3,37.0,48.2,63.1,62.4,48.2,36.5,35.1,66.5,50.1,38.2,26.0,56.3,40.4,30.9,25.5,80.8,54.6,82.8,25.000000,29.000000,24.000000,35.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--17:12:00,40.3,40.5,38.4,49.0,74.8,39.5,38.0,35.2,53.7,75.9,49.7,50.7,51.0,62.6,35.3,37.9,39.3,51.6,36.8,37.7,35.0,44.5,53.6,40.8,43.3,37.0,48.2,63.1,62.4,48.2,36.5,35.1,66.5,50.1,38.2,26.0,56.3,40.4,30.9,25.5,80.8,54.6,82.8,25.000000,29.000000,24.000000,35.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--17:15:36,40.6,41.0,38.4,49.0,74.8,39.5,37.9,35.2,53.8,75.9,49.8,50.7,51.0,62.6,35.3,37.8,39.3,51.5,36.7,37.6,35.0,44.5,53.6,40.7,43.2,37.0,48.2,63.1,62.4,48.2,36.5,35.1,66.5,50.1,38.2,25.9,56.4,40.4,30.9,25.5,80.9,54.7,82.6,25.000000,29.000000,24.000000,34.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--17:19:12,40.6,41.0,38.4,49.0,74.8,39.5,37.9,35.2,53.8,75.9,49.8,50.7,51.0,62.6,35.3,37.8,39.3,51.5,36.7,37.6,35.0,44.5,53.6,40.7,43.2,37.0,48.2,63.1,62.4,48.2,36.5,35.1,66.5,50.1,38.2,25.9,56.4,40.4,30.9,25.5,80.9,54.7,82.6,25.000000,29.000000,24.000000,34.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--17:22:48,40.6,41.0,38.4,49.0,74.8,39.5,37.9,35.2,53.8,75.9,49.8,50.7,51.0,62.6,35.3,37.8,39.3,51.5,36.7,37.6,35.0,44.5,53.6,40.7,43.2,37.0,48.2,63.1,62.4,48.2,36.5,35.1,66.5,50.1,38.2,25.9,56.4,40.4,30.9,25.5,80.9,54.7,82.6,25.000000,29.000000,24.000000,34.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--17:26:24,40.6,41.0,38.4,49.0,74.8,39.5,37.9,35.2,53.8,75.9,49.8,50.7,51.0,62.6,35.3,37.8,39.3,51.5,36.7,37.6,35.0,44.5,53.6,40.7,43.2,37.0,48.2,63.1,62.4,48.2,36.5,35.1,66.5,50.1,38.2,25.9,56.4,40.4,30.9,25.5,80.9,54.7,82.6,25.000000,29.000000,24.000000,34.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--17:30:00,40.6,41.0,38.4,49.0,74.8,39.5,37.9,35.2,53.8,75.9,49.8,50.7,51.0,62.6,35.3,37.8,39.3,51.5,36.7,37.6,35.0,44.5,53.6,40.7,43.2,37.0,48.2,63.1,62.4,48.2,36.5,35.1,66.5,50.1,38.2,25.9,56.4,40.4,30.9,25.5,80.9,54.7,82.6,25.000000,29.000000,24.000000,34.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--17:33:36,40.3,40.6,38.3,49.0,74.8,39.5,37.9,35.2,53.8,76.0,49.8,50.7,51.0,62.6,35.2,37.7,39.3,51.5,36.7,37.6,35.0,44.4,53.5,40.7,43.2,37.0,48.2,63.1,62.4,48.2,36.5,34.9,66.6,50.1,38.2,25.7,56.4,40.4,30.9,25.4,81.2,54.8,83.0,25.000000,29.000000,24.000000,34.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--17:37:12,40.3,40.6,38.3,49.0,74.8,39.5,37.9,35.2,53.8,76.0,49.8,50.7,51.0,62.6,35.2,37.7,39.3,51.5,36.7,37.6,35.0,44.4,53.5,40.7,43.2,37.0,48.2,63.1,62.4,48.2,36.5,34.9,66.6,50.1,38.2,25.7,56.4,40.4,30.9,25.4,81.2,54.8,83.0,25.000000,29.000000,24.000000,34.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--17:40:48,40.3,40.6,38.3,49.0,74.8,39.5,37.9,35.2,53.8,76.0,49.8,50.7,51.0,62.6,35.2,37.7,39.3,51.5,36.7,37.6,35.0,44.4,53.5,40.7,43.2,37.0,48.2,63.1,62.4,48.2,36.5,34.9,66.6,50.1,38.2,25.7,56.4,40.4,30.9,25.4,81.2,54.8,83.0,25.000000,29.000000,24.000000,34.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--17:44:24,40.3,40.6,38.3,49.0,74.8,39.5,37.9,35.2,53.8,76.0,49.8,50.7,51.0,62.6,35.2,37.7,39.3,51.5,36.7,37.6,35.0,44.4,53.5,40.7,43.2,37.0,48.2,63.1,62.4,48.2,36.5,34.9,66.6,50.1,38.2,25.7,56.4,40.4,30.9,25.4,81.2,54.8,83.0,25.000000,29.000000,24.000000,34.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--17:48:00,40.2,40.4,38.3,49.0,74.8,39.5,37.9,35.1,53.8,76.0,49.7,50.6,51.0,62.6,35.2,37.9,39.3,51.4,36.6,37.5,35.0,44.4,53.5,40.6,43.1,37.0,48.1,63.1,62.4,48.2,36.5,34.9,66.6,50.1,38.1,25.6,56.5,40.4,30.8,25.3,81.2,54.8,83.1,25.000000,32.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--17:51:36,40.2,40.4,38.3,49.0,74.8,39.5,37.9,35.1,53.8,76.0,49.7,50.6,51.0,62.6,35.2,37.9,39.3,51.4,36.6,37.5,35.0,44.4,53.5,40.6,43.1,37.0,48.1,63.1,62.4,48.2,36.5,34.9,66.6,50.1,38.1,25.6,56.5,40.4,30.8,25.3,81.2,54.8,83.1,25.000000,32.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--17:55:12,40.2,40.4,38.3,49.0,74.8,39.5,37.9,35.1,53.8,76.0,49.7,50.6,51.0,62.6,35.2,37.9,39.3,51.4,36.6,37.5,35.0,44.4,53.5,40.6,43.1,37.0,48.1,63.1,62.4,48.2,36.5,34.9,66.6,50.1,38.1,25.6,56.5,40.4,30.8,25.3,81.2,54.8,83.1,25.000000,32.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--17:58:48,40.2,40.4,38.3,49.0,74.8,39.5,37.9,35.1,53.8,76.0,49.7,50.6,51.0,62.6,35.2,37.9,39.3,51.4,36.6,37.5,35.0,44.4,53.5,40.6,43.1,37.0,48.1,63.1,62.4,48.2,36.5,34.9,66.6,50.1,38.1,25.6,56.5,40.4,30.8,25.3,81.2,54.8,83.1,25.000000,32.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--18:02:24,39.6,39.4,38.2,49.0,74.9,39.5,37.9,35.1,53.8,76.1,49.7,50.6,51.0,62.6,35.2,37.7,39.3,51.3,36.6,37.5,35.0,44.4,53.5,40.6,43.1,37.0,48.1,63.2,62.5,48.2,36.5,34.8,66.6,50.0,38.1,25.6,56.4,40.4,30.8,25.3,80.7,54.7,82.8,25.000000,30.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--18:06:00,39.6,39.4,38.2,49.0,74.9,39.5,37.9,35.1,53.8,76.1,49.7,50.6,51.0,62.6,35.2,37.7,39.3,51.3,36.6,37.5,35.0,44.4,53.5,40.6,43.1,37.0,48.1,63.2,62.5,48.2,36.5,34.8,66.6,50.0,38.1,25.6,56.4,40.4,30.8,25.3,80.7,54.7,82.8,25.000000,30.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--18:09:36,39.6,39.4,38.2,49.0,74.9,39.5,37.9,35.1,53.8,76.1,49.7,50.6,51.0,62.6,35.2,37.7,39.3,51.3,36.6,37.5,35.0,44.4,53.5,40.6,43.1,37.0,48.1,63.2,62.5,48.2,36.5,34.8,66.6,50.0,38.1,25.6,56.4,40.4,30.8,25.3,80.7,54.7,82.8,25.000000,30.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--18:13:12,39.6,39.4,38.2,49.0,74.9,39.5,37.9,35.1,53.8,76.1,49.7,50.6,51.0,62.6,35.2,37.7,39.3,51.3,36.6,37.5,35.0,44.4,53.5,40.6,43.1,37.0,48.1,63.2,62.5,48.2,36.5,34.8,66.6,50.0,38.1,25.6,56.4,40.4,30.8,25.3,80.7,54.7,82.8,25.000000,30.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--18:16:48,39.9,39.9,38.2,49.0,74.9,39.4,37.9,35.0,53.8,76.1,49.7,50.6,51.0,62.7,35.1,37.5,39.3,51.3,36.6,37.4,35.0,44.3,53.4,40.6,43.0,37.0,48.1,63.2,62.5,48.2,36.5,34.7,66.7,50.0,38.1,25.5,56.5,40.5,30.8,25.1,80.8,54.7,82.7,25.000000,29.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--18:20:24,39.9,39.9,38.2,49.0,74.9,39.4,37.9,35.0,53.8,76.1,49.7,50.6,51.0,62.7,35.1,37.5,39.3,51.3,36.6,37.4,35.0,44.3,53.4,40.6,43.0,37.0,48.1,63.2,62.5,48.2,36.5,34.7,66.7,50.0,38.1,25.5,56.5,40.5,30.8,25.1,80.8,54.7,82.7,25.000000,29.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--18:24:00,39.9,39.9,38.2,49.0,74.9,39.4,37.9,35.0,53.8,76.1,49.7,50.6,51.0,62.7,35.1,37.5,39.3,51.3,36.6,37.4,35.0,44.3,53.4,40.6,43.0,37.0,48.1,63.2,62.5,48.2,36.5,34.7,66.7,50.0,38.1,25.5,56.5,40.5,30.8,25.1,80.8,54.7,82.7,25.000000,29.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--18:27:36,39.9,39.9,38.2,49.0,74.9,39.4,37.9,35.0,53.8,76.1,49.7,50.6,51.0,62.7,35.1,37.5,39.3,51.3,36.6,37.4,35.0,44.3,53.4,40.6,43.0,37.0,48.1,63.2,62.5,48.2,36.5,34.7,66.7,50.0,38.1,25.5,56.5,40.5,30.8,25.1,80.8,54.7,82.7,25.000000,29.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--18:31:12,40.3,40.6,38.2,49.0,74.9,39.4,37.8,35.0,53.8,76.2,49.8,50.6,51.0,62.7,35.1,37.6,39.3,51.2,36.5,37.4,35.0,44.3,53.4,40.6,43.0,36.9,48.1,63.2,62.5,48.1,36.5,34.6,66.7,50.0,38.1,25.2,56.6,40.6,30.8,25.1,81.1,54.7,82.4,25.000000,29.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--18:34:48,40.3,40.6,38.2,49.0,74.9,39.4,37.8,35.0,53.8,76.2,49.8,50.6,51.0,62.7,35.1,37.6,39.3,51.2,36.5,37.4,35.0,44.3,53.4,40.6,43.0,36.9,48.1,63.2,62.5,48.1,36.5,34.6,66.7,50.0,38.1,25.2,56.6,40.6,30.8,25.1,81.1,54.7,82.4,25.000000,29.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--18:38:24,40.3,40.6,38.2,49.0,74.9,39.4,37.8,35.0,53.8,76.2,49.8,50.6,51.0,62.7,35.1,37.6,39.3,51.2,36.5,37.4,35.0,44.3,53.4,40.6,43.0,36.9,48.1,63.2,62.5,48.1,36.5,34.6,66.7,50.0,38.1,25.2,56.6,40.6,30.8,25.1,81.1,54.7,82.4,25.000000,29.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--18:42:00,40.3,40.6,38.2,49.0,74.9,39.4,37.8,35.0,53.8,76.2,49.8,50.6,51.0,62.7,35.1,37.6,39.3,51.2,36.5,37.4,35.0,44.3,53.4,40.6,43.0,36.9,48.1,63.2,62.5,48.1,36.5,34.6,66.7,50.0,38.1,25.2,56.6,40.6,30.8,25.1,81.1,54.7,82.4,25.000000,29.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--18:45:36,40.0,40.2,38.1,49.0,74.9,39.4,37.8,35.0,53.8,76.2,49.8,50.6,51.0,62.7,35.0,37.6,39.3,51.2,36.5,37.4,35.0,44.2,53.4,40.5,43.0,36.9,48.1,63.2,62.5,48.1,36.5,34.4,66.7,49.9,38.0,25.1,56.7,40.6,30.8,25.1,81.2,54.7,83.1,25.000000,31.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--18:49:12,40.0,40.2,38.1,49.0,74.9,39.4,37.8,35.0,53.8,76.2,49.8,50.6,51.0,62.7,35.0,37.6,39.3,51.2,36.5,37.4,35.0,44.2,53.4,40.5,43.0,36.9,48.1,63.2,62.5,48.1,36.5,34.4,66.7,49.9,38.0,25.1,56.7,40.6,30.8,25.1,81.2,54.7,83.1,25.000000,31.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--18:52:48,40.0,40.2,38.1,49.0,74.9,39.4,37.8,35.0,53.8,76.2,49.8,50.6,51.0,62.7,35.0,37.6,39.3,51.2,36.5,37.4,35.0,44.2,53.4,40.5,43.0,36.9,48.1,63.2,62.5,48.1,36.5,34.4,66.7,49.9,38.0,25.1,56.7,40.6,30.8,25.1,81.2,54.7,83.1,25.000000,31.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--18:56:24,40.0,40.2,38.1,49.0,74.9,39.4,37.8,35.0,53.8,76.2,49.8,50.6,51.0,62.7,35.0,37.6,39.3,51.2,36.5,37.4,35.0,44.2,53.4,40.5,43.0,36.9,48.1,63.2,62.5,48.1,36.5,34.4,66.7,49.9,38.0,25.1,56.7,40.6,30.8,25.1,81.2,54.7,83.1,25.000000,31.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--19:00:00,40.0,40.2,38.1,49.0,74.9,39.4,37.8,35.0,53.8,76.2,49.8,50.6,51.0,62.7,35.0,37.6,39.3,51.2,36.5,37.4,35.0,44.2,53.4,40.5,43.0,36.9,48.1,63.2,62.5,48.1,36.5,34.4,66.7,49.9,38.0,25.1,56.7,40.6,30.8,25.1,81.2,54.7,83.1,25.000000,31.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--19:03:36,39.7,39.7,38.1,49.0,75.0,39.4,37.8,35.0,53.8,76.3,49.7,50.6,51.0,62.7,35.0,37.5,39.3,51.1,36.5,37.3,35.0,44.2,53.4,40.5,42.9,36.9,48.0,63.2,62.5,48.2,36.6,34.4,66.8,49.9,38.0,25.2,56.7,40.4,30.7,25.0,81.3,54.6,83.0,25.000000,30.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--19:07:12,39.7,39.7,38.1,49.0,75.0,39.4,37.8,35.0,53.8,76.3,49.7,50.6,51.0,62.7,35.0,37.5,39.3,51.1,36.5,37.3,35.0,44.2,53.4,40.5,42.9,36.9,48.0,63.2,62.5,48.2,36.6,34.4,66.8,49.9,38.0,25.2,56.7,40.4,30.7,25.0,81.3,54.6,83.0,25.000000,30.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--19:10:48,39.7,39.7,38.1,49.0,75.0,39.4,37.8,35.0,53.8,76.3,49.7,50.6,51.0,62.7,35.0,37.5,39.3,51.1,36.5,37.3,35.0,44.2,53.4,40.5,42.9,36.9,48.0,63.2,62.5,48.2,36.6,34.4,66.8,49.9,38.0,25.2,56.7,40.4,30.7,25.0,81.3,54.6,83.0,25.000000,30.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--19:14:24,39.7,39.7,38.1,49.0,75.0,39.4,37.8,35.0,53.8,76.3,49.7,50.6,51.0,62.7,35.0,37.5,39.3,51.1,36.5,37.3,35.0,44.2,53.4,40.5,42.9,36.9,48.0,63.2,62.5,48.2,36.6,34.4,66.8,49.9,38.0,25.2,56.7,40.4,30.7,25.0,81.3,54.6,83.0,25.000000,30.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--19:18:00,39.8,39.9,38.0,49.0,75.0,39.4,37.8,35.0,53.9,76.3,49.7,50.6,51.0,62.7,35.0,37.4,39.3,51.1,36.4,37.3,35.0,44.2,53.3,40.5,42.9,36.9,48.0,63.3,62.6,48.1,36.5,34.3,66.8,49.9,38.0,25.1,56.7,40.6,30.7,24.8,81.2,54.6,82.4,25.000000,29.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--19:21:36,39.8,39.9,38.0,49.0,75.0,39.4,37.8,35.0,53.9,76.3,49.7,50.6,51.0,62.7,35.0,37.4,39.3,51.1,36.4,37.3,35.0,44.2,53.3,40.5,42.9,36.9,48.0,63.3,62.6,48.1,36.5,34.3,66.8,49.9,38.0,25.1,56.7,40.6,30.7,24.8,81.2,54.6,82.4,25.000000,29.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--19:25:12,39.8,39.9,38.0,49.0,75.0,39.4,37.8,35.0,53.9,76.3,49.7,50.6,51.0,62.7,35.0,37.4,39.3,51.1,36.4,37.3,35.0,44.2,53.3,40.5,42.9,36.9,48.0,63.3,62.6,48.1,36.5,34.3,66.8,49.9,38.0,25.1,56.7,40.6,30.7,24.8,81.2,54.6,82.4,25.000000,29.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--19:28:48,39.8,39.9,38.0,49.0,75.0,39.4,37.8,35.0,53.9,76.3,49.7,50.6,51.0,62.7,35.0,37.4,39.3,51.1,36.4,37.3,35.0,44.2,53.3,40.5,42.9,36.9,48.0,63.3,62.6,48.1,36.5,34.3,66.8,49.9,38.0,25.1,56.7,40.6,30.7,24.8,81.2,54.6,82.4,25.000000,29.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
2019-01-10--19:32:24,39.9,40.1,38.0,49.0,75.0,39.3,37.7,35.0,53.9,76.4,49.7,50.6,51.0,62.7,34.9,37.4,39.3,51.1,36.4,37.3,35.0,44.2,53.3,40.4,42.8,36.9,48.0,63.3,62.6,48.1,36.5,34.1,66.8,49.9,38.0,24.9,56.8,40.5,30.7,24.8,81.4,54.6,82.8,24.000000,29.000000,24.000000,35.000000,32.000000,29.000000,31.000000,26.000000
