['x', '667', '669', '671', '673', '675', '677', '679', 'APAR_314.14', 'APAR_315.15', 'APAR_316.16', 'APAR_317.17', 'APAR_318.18', 'APAR_319.19', 'APAR_320.20', 'APAR_321.21', 'APAR_322.22', 'APAR_323.23', 'APAR_324.24', 'APAR_325.25', 'APAR_326.26']
[1547081568000, '1700.8', 'NaN', '1700.8', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '11.1', '13.9', '10.0', '9.0', '8.8', '10.9', '13.9', '9.9', '9.1', '0.0']
[1547081784000, '1700.8', 'NaN', '1700.8', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '11.1', '13.9', '10.1', '9.0', '8.8', '10.9', '13.9', '9.9', '9.1', '0.0']
[1547082000000, '1700.8', 'NaN', '1700.8', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '11.1', '13.9', '10.1', '9.0', '8.8', '10.9', '13.9', '9.9', '9.1', '0.0']
[1547082216000, '1700.8', 'NaN', '1700.8', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '11.1', '13.9', '10.1', '9.0', '8.8', '10.9', '13.9', '10.0', '9.1', '0.0']
[1547082432000, '1700.8', 'NaN', '1700.8', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '11.1', '13.9', '10.1', '9.0', '8.8', '10.9', '13.9', '10.0', '9.1', '0.0']
[1547082648000, '1700.8', 'NaN', '1700.8', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '11.1', '13.9', '10.1', '9.0', '8.8', '10.9', '13.9', '10.0', '9.1', '0.0']
[1547082864000, '1700.8', 'NaN', '1700.8', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '11.1', '13.9', '10.1', '9.0', '8.8', '10.9', '13.9', '10.0', '9.1', '0.0']
[1547083080000, '1700.8', 'NaN', '1700.8', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '11.1', '13.9', '10.1', '9.0', '8.9', '10.9', '13.9', '10.0', '9.1', '0.0']
[1547083296000, '1700.8', 'NaN', '1700.8', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '11.1', '13.9', '10.1', '9.1', '8.8', '10.9', '13.9', '10.0', '9.1', '0.0']
[1547083512000, '1700.8', 'NaN', '1700.8', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '11.1', '13.9', '10.1', '9.1', '8.8', '10.9', '13.9', '10.0', '9.1', '0.0']
[1547083728000, '1700.8', 'NaN', '1700.8', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '11.1', '13.9', '10.1', '9.1', '8.8', '10.9', '13.9', '10.0', '9.1', '0.0']
[1547083944000, '1700.8', 'NaN', '1700.8', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '11.1', '13.9', '19.4', '18.4', '17.3', '13.3', '23.8', '23.2', '22.0', '17.5']
[1547084160000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.8', '-5.3', '19.4', '18.4', '17.3', '13.4', '23.8', '23.2', '22.0', '17.5']
[1547084376000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.8', '-5.3', '19.4', '18.4', '17.3', '13.4', '23.8', '23.2', '22.0', '17.5']
[1547084592000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.8', '-5.3', '19.4', '18.4', '17.3', '13.3', '23.8', '23.2', '22.0', '17.5']
[1547084808000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.8', '-5.4', '19.4', '18.4', '17.3', '13.3', '23.8', '23.2', '22.0', '17.5']
[1547085024000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.8', '-5.4', '19.4', '18.4', '17.3', '13.3', '23.7', '23.2', '22.0', '17.5']
[1547085240000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.8', '-5.4', '19.4', '18.4', '17.3', '13.3', '23.7', '23.2', '22.0', '17.5']
[1547085456000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.8', '-5.4', '19.4', '18.4', '17.3', '13.3', '23.8', '23.2', '22.0', '17.5']
[1547085672000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.7', '-5.4', '19.4', '18.3', '17.3', '13.3', '23.8', '23.2', '22.0', '17.5']
[1547085888000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.7', '-5.4', '19.4', '18.3', '17.3', '13.3', '23.8', '23.2', '22.0', '17.5']
[1547086104000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.7', '-5.4', '19.4', '18.4', '17.3', '13.3', '23.8', '23.2', '22.0', '17.5']
[1547086320000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.7', '-5.4', '19.4', '18.4', '17.3', '13.3', '23.8', '23.2', '22.0', '17.5']
[1547086536000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.7', '-5.5', '19.4', '18.4', '17.3', '13.3', '23.7', '23.2', '22.0', '17.5']
[1547086752000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.7', '-5.5', '19.4', '18.4', '17.3', '13.3', '23.7', '23.2', '22.0', '17.5']
[1547086968000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.7', '-5.5', '19.4', '18.3', '17.3', '13.3', '23.7', '23.2', '22.0', '17.5']
[1547087184000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.7', '-5.5', '19.4', '18.3', '17.3', '13.3', '23.7', '23.2', '22.0', '17.5']
[1547087400000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.7', '-5.5', '19.4', '18.3', '17.3', '13.3', '23.7', '23.2', '22.0', '17.5']
[1547087616000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.7', '-5.5', '19.4', '18.3', '17.3', '13.3', '23.8', '23.2', '22.0', '17.5']
[1547087832000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.7', '-5.5', '19.4', '18.3', '17.3', '13.3', '23.8', '23.2', '22.0', '17.5']
[1547088048000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.7', '-5.5', '19.4', '18.3', '17.3', '13.3', '23.8', '23.2', '22.0', '17.5']
[1547088264000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.7', '-5.5', '19.4', '18.3', '17.3', '13.3', '23.8', '23.2', '22.0', '17.5']
[1547088480000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.6', '-5.5', '19.4', '18.3', '17.3', '13.3', '23.8', '23.2', '22.0', '17.5']
[1547088696000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.6', '-5.6', '19.4', '18.3', '17.3', '13.3', '23.8', '23.2', '22.0', '17.5']
[1547088912000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.6', '-5.6', '19.4', '18.3', '17.3', '13.3', '23.8', '23.2', '22.0', '17.5']
[1547089128000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.6', '-5.6', '19.4', '18.3', '17.3', '13.3', '23.8', '23.2', '22.0', '17.5']
[1547089344000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.6', '-5.6', '19.4', '18.3', '17.3', '13.3', '23.7', '23.2', '22.0', '17.5']
[1547089560000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.6', '-5.6', '19.4', '18.3', '17.3', '13.3', '23.8', '23.2', '22.0', '17.5']
[1547089776000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.6', '-5.6', '19.4', '18.3', '17.3', '13.3', '23.8', '23.2', '22.0', '17.5']
[1547089992000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.6', '-5.6', '19.4', '18.3', '17.3', '13.3', '23.8', '23.2', '22.0', '17.5']
[1547090208000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.6', '-5.6', '19.4', '18.3', '17.3', '13.3', '23.7', '23.2', '22.0', '17.5']
[1547090424000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.6', '-5.6', '19.4', '18.3', '17.3', '13.3', '23.8', '23.2', '22.0', '17.5']
[1547090640000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.6', '-5.6', '19.4', '18.3', '17.3', '13.3', '23.8', '23.2', '22.0', '17.5']
[1547090856000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.6', '-5.7', '19.4', '18.3', '17.3', '13.2', '23.8', '23.2', '22.0', '17.5']
[1547091072000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.6', '-5.7', '19.4', '18.3', '17.3', '13.2', '23.7', '23.2', '22.0', '17.5']
[1547091288000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.6', '-5.7', '19.4', '18.3', '17.3', '13.2', '23.7', '23.2', '22.0', '17.5']
[1547091504000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.6', '-5.7', '19.4', '18.3', '17.3', '13.2', '23.8', '23.2', '22.0', '17.5']
[1547091720000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.5', '-5.7', '19.4', '18.3', '17.3', '13.2', '23.8', '23.2', '22.0', '17.5']
[1547091936000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.5', '-5.7', '19.4', '18.3', '17.3', '13.2', '23.7', '23.2', '22.0', '17.4']
[1547092152000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.5', '-5.7', '19.4', '18.3', '17.3', '13.2', '23.7', '23.2', '22.0', '17.4']
[1547092368000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.5', '-5.7', '19.4', '18.3', '17.3', '13.2', '23.7', '23.2', '22.0', '17.4']
[1547092584000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.5', '-5.7', '19.4', '18.3', '17.3', '13.2', '23.7', '23.2', '22.0', '17.4']
[1547092800000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.5', '-5.7', '19.4', '18.3', '17.3', '13.2', '23.7', '23.2', '22.0', '17.4']
[1547093016000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.5', '-5.8', '19.4', '18.3', '17.3', '13.2', '23.7', '23.2', '22.0', '17.4']
[1547093232000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.5', '-5.8', '19.4', '18.3', '17.3', '13.2', '23.8', '23.2', '22.0', '17.4']
[1547093448000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.5', '-5.8', '19.4', '18.3', '17.3', '13.2', '23.7', '23.2', '22.0', '17.4']
[1547093664000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.5', '-5.8', '19.4', '18.3', '17.3', '13.2', '23.7', '23.2', '22.0', '17.4']
[1547093880000, 'NaN', 'NaN', '28.3', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.5', '-5.8', '19.4', '18.3', '17.3', '13.2', '23.7', '23.2', '22.0', '17.4']
[1547094096000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.5', '-5.8', '19.4', '18.3', '17.2', '13.2', '23.7', '23.2', '22.0', '17.4']
[1547094312000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.5', '-5.8', '19.4', '18.3', '17.2', '13.2', '23.7', '23.2', '22.0', '17.4']
[1547094528000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.5', '-5.8', '19.4', '18.3', '17.3', '13.2', '23.7', '23.2', '22.0', '17.4']
[1547094744000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.5', '-5.8', '19.4', '18.3', '17.2', '13.2', '23.7', '23.2', '22.0', '17.4']
[1547094960000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.4', '-5.8', '19.4', '18.3', '17.3', '13.2', '23.7', '23.2', '22.0', '17.4']
[1547095176000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.4', '-5.8', '19.4', '18.3', '17.3', '13.2', '23.7', '23.2', '22.0', '17.4']
[1547095392000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.4', '-5.8', '19.4', '18.3', '17.2', '13.2', '23.7', '23.2', '22.0', '17.4']
[1547095608000, 'NaN', 'NaN', '28.3', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.4', '-5.9', '19.4', '18.3', '17.3', '13.2', '23.7', '23.2', '22.0', '17.4']
[1547095824000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.4', '-5.9', '19.4', '18.3', '17.2', '13.2', '23.7', '23.2', '22.0', '17.4']
[1547096040000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.4', '-5.9', '19.4', '18.3', '17.2', '13.2', '23.7', '23.2', '22.0', '17.4']
[1547096256000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.4', '-5.9', '19.4', '18.3', '17.2', '13.1', '23.7', '23.2', '22.0', '17.4']
[1547096472000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.4', '-5.9', '19.4', '18.3', '17.2', '13.2', '23.7', '23.2', '21.9', '17.4']
[1547096688000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.4', '-5.9', '19.4', '18.3', '17.2', '13.2', '23.7', '23.2', '21.9', '17.4']
[1547096904000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.4', '-5.9', '19.4', '18.3', '17.2', '13.1', '23.7', '23.1', '22.0', '17.4']
[1547097120000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.4', '-5.9', '19.4', '18.3', '17.2', '13.1', '23.7', '23.2', '22.0', '17.4']
[1547097336000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.4', '-6.0', '19.4', '18.3', '17.2', '13.1', '23.7', '23.2', '22.0', '17.4']
[1547097552000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.4', '-6.0', '19.4', '18.3', '17.2', '13.1', '23.7', '23.2', '22.0', '17.4']
[1547097768000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.4', '-6.0', '19.4', '18.3', '17.2', '13.1', '23.7', '23.1', '22.0', '17.4']
[1547097984000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.4', '-6.0', '19.4', '18.3', '17.2', '13.1', '23.7', '23.2', '21.9', '17.4']
[1547098200000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.4', '-6.0', '19.4', '18.3', '17.2', '13.1', '23.7', '23.2', '21.9', '17.4']
[1547098416000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.4', '-6.0', '19.4', '18.3', '17.2', '13.1', '23.7', '23.1', '22.0', '17.4']
[1547098632000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.3', '-6.0', '19.4', '18.3', '17.2', '13.1', '23.7', '23.1', '21.9', '17.4']
[1547098848000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.3', '-6.0', '19.4', '18.3', '17.2', '13.1', '23.7', '23.1', '21.9', '17.4']
[1547099064000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.3', '-6.0', '19.4', '18.3', '17.2', '13.1', '23.7', '23.1', '21.9', '17.4']
[1547099280000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.3', '-6.1', '19.4', '18.3', '17.2', '13.1', '23.7', '23.1', '21.9', '17.4']
[1547099496000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.3', '-6.1', '19.3', '18.3', '17.2', '13.1', '23.7', '23.1', '21.9', '17.4']
[1547099712000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.3', '-6.1', '19.3', '18.3', '17.2', '13.1', '23.7', '23.1', '21.9', '17.4']
[1547099928000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.3', '-6.1', '19.4', '18.3', '17.2', '13.1', '23.7', '23.1', '21.9', '17.3']
[1547100144000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.3', '-6.1', '19.3', '18.3', '17.2', '13.1', '23.7', '23.1', '21.9', '17.4']
[1547100360000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.3', '-6.1', '19.3', '18.2', '17.2', '13.1', '23.7', '23.1', '21.9', '17.3']
[1547100576000, 'NaN', 'NaN', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '8.3', '-6.1', '19.3', '18.2', '17.2', '13.1', '23.7', '23.1', '21.9', '17.3']
[1547100792000, 'NaN', '1700.8', '1700.8', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '11.1', '13.9', '19.3', '18.3', '17.2', '13.1', '23.7', '23.1', '21.9', '17.3']
[1547101008000, 'NaN', '1700.8', '1700.8', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '11.1', '13.9', '10.3', '9.3', '9.0', '10.9', '13.9', '10.3', '9.4', '0.0']
[1547101224000, 'NaN', '1700.8', '1700.8', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '11.1', '13.9', '10.3', '9.3', '9.0', '10.9', '13.9', '10.3', '9.4', '0.0']
[1547101440000, 'NaN', '1700.8', '1700.8', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '11.1', '13.9', '10.4', '9.3', '8.9', '10.9', '13.9', '10.3', '9.4', '0.0']
[1547101656000, 'NaN', '1700.8', '1700.8', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '11.1', '13.9', '10.4', '9.3', '8.9', '10.9', '13.9', '10.3', '9.4', '0.0']
[1547101872000, 'NaN', '1700.8', '1700.8', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '11.1', '13.9', '10.4', '9.3', '8.9', '10.9', '13.9', '10.3', '9.4', '0.0']
[1547102088000, 'NaN', '1700.8', '1700.8', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '11.1', '13.9', '10.4', '9.3', '8.9', '10.9', '13.9', '10.3', '9.4', '0.0']
[1547102304000, 'NaN', '1700.8', '1700.8', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '11.1', '13.9', '10.4', '9.3', '8.9', '10.9', '13.9', '10.3', '9.4', '0.0']
[1547102520000, 'NaN', '1700.8', '1700.8', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '11.1', '13.9', '10.4', '9.3', '8.9', '10.9', '13.9', '10.3', '9.4', '0.0']
[1547102736000, 'NaN', '1700.8', '1700.8', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '11.1', '13.9', '10.4', '9.3', '8.9', '10.9', '13.9', '10.3', '9.4', '0.0']
[1547102952000, 'NaN', '1700.8', '1700.8', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '11.1', '13.9', '10.4', '9.3', '8.9', '10.9', '13.9', '10.3', '9.4', '0.0']
[1547103168000, 'NaN', '1700.8', '28.2', 'NaN', 'NaN', 'NaN', 'NaN', '19.4', '18.4', '17.4', '8.2', '-6.3', '19.3', '18.2', '17.2', '13.1', '23.7', '23.1', '21.9', '17.3']
[1547103384000, 'NaN', 'NaN', '1700.8', 'NaN', 'NaN', 'NaN', 'NaN', '19.4', '18.4', '17.4', '8.2', '-6.3', '19.3', '18.2', '17.2', '13.1', '23.7', '23.1', '21.9', '17.3']
