id,plcid,title,addr,variable,category,type,value_format,measureUnits,precision_digits,time_duration,priority,order_id,timeformat,modbusAddr,dictid,min_allowed_value,max_allowed_value,normal_color,disabled_color,warning_color,alert_color,has_normal,has_disabled,has_warning,has_alert,save_graph_data,graph_color,save_to_log,delay,disabled
2341,213,Importowana energia czynna,IR72,,,3,5,kWh/ MWh,1,0,0,31,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2342,213,Eksportowana energia czynna,IR74,,,3,5,kWH/ MWh,1,0,0,32,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2343,213,Importowana energia bierna,IR76,,,3,5,kVarh/ MVarh,1,0,0,33,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2344,213,Eksportowana energia bierna,IR78,,,3,5,kVarh/ MVarh,1,0,0,34,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2315,213,Natezenie pradu L2,IR8,,,3,5,A,1,0,0,5,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2345,213,Moc pozorna,IR80,,,3,5,kVah/ MVAh,1,0,0,35,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2346,213,Amperogodziny,IR82,,,3,5,Ah/kAh,1,0,0,36,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2347,213,Zapotrzebowanie na moc czynna calkowita,IR84,,,3,5,W,1,0,0,37,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2348,213,Zapotrzebowanie na maksymalna moc czynna,IR86,,,3,5,W,1,0,0,38,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2378,214,Napiecie fazowe L1 (L-N),IR0,,,3,5,V,1,0,0,1,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2383,214,Natezenie pradu L3,IR10,,,3,5,A,1,0,0,6,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2416,214,Zapotrzebowanie na moc pozorna calkowita,IR100,,,3,5,VA,1,0,0,39,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2417,214,Zapotrzebowanie na moc pozorna calkowita,IR102,,,3,5,VA,1,0,0,40,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2418,214,Zapotrzebowanie na sredni prad przewodu neutralnego,IR104,,,3,5,A,1,0,0,41,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2419,214,Zapotrzebowanie na maksymalny prad przewodu neutralnego,IR106,,,3,5,A,1,0,0,42,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2384,214,Moc czynna L1,IR12,,,3,5,W,1,0,0,7,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2385,214,Moc czynna L2,IR14,,,3,5,W,1,0,0,8,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2386,214,Moc czynna L3,IR16,,,3,5,W,1,0,0,9,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2387,214,Moc pozorna L1,IR18,,,3,5,VA,1,0,0,10,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2379,214,Napiecie fazowe L2 (L-N),IR2,,,3,5,V,1,0,0,2,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2388,214,Moc pozorna L2,IR20,,,3,5,VA,1,0,0,11,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2420,214,Napiecie miedzyfazowe L1-L2,IR200,,,3,5,W,1,0,0,43,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2421,214,Napiecie miedzyfazowe L2-L3,IR202,,,3,5,W,1,0,0,44,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2422,214,Napiecie miedzyfazowe L3-L1,IR204,,,3,5,W,1,0,0,45,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2423,214,srednie napiecie miedzyfazowe,IR206,,,3,5,W,1,0,0,46,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2389,214,Moc pozorna L3,IR22,,,3,5,VA,1,0,0,12,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2424,214,Prad przewodu zerowego,IR224,,,3,5,A,1,0,0,47,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2425,214,Wspolczynnik zawartosci harmonicznych napiecia L1-N,IR234,,,3,5,%,1,0,0,48,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2426,214,Wspolczynnik zawartosci harmonicznych napiecia L2-N,IR236,,,3,5,%,1,0,0,49,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2427,214,Wspolczynnik zawartosci harmonicznych napiecia L3-N,IR238,,,3,5,%,1,0,0,50,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2390,214,Moc bierna L1,IR24,,,3,5,Var,1,0,0,13,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2428,214,Harmoniczne pradu fazy 1,IR240,,,3,5,%,1,0,0,51,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2429,214,Harmoniczne pradu fazy 2,IR242,,,3,5,%,1,0,0,52,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2430,214,Harmoniczne pradu fazy 3,IR244,,,3,5,%,1,0,0,53,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2431,214,srednia harmoniczna napiec fazowych,IR248,,,3,5,%,1,0,0,54,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2432,214,srednia harmoniczna pradow fazowych,IR250,,,3,5,%,1,0,0,55,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2433,214,Zapotrzebowanie pradu fazy 1,IR258,,,3,5,A,1,0,0,56,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2391,214,Moc bierna L2,IR26,,,3,5,Var,1,0,0,14,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2434,214,Zapotrzebowanie pradu fazy 2,IR260,,,3,5,A,1,0,0,57,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2435,214,Zapotrzebowanie pradu fazy 3,IR262,,,3,5,A,1,0,0,58,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2436,214,Zapotrzebowanie maksymalnego pradu L1,IR264,,,3,5,A,1,0,0,59,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2437,214,Zapotrzebowanie maksymalnego pradu L1,IR266,,,3,5,A,1,0,0,60,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2438,214,Zapotrzebowanie maksymalnego pradu L1,IR268,,,3,5,A,1,0,0,61,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2392,214,Moc bierna L3,IR28,,,3,5,Var,1,0,0,15,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2393,214,Wspolczynnik mocy L1,IR30,,,3,5,,1,0,0,16,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2394,214,Wspolczynnik mocy L2,IR32,,,3,5,,1,0,0,17,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2439,214,Harmoniczna napiecia miedzyfazowego L1-L2,IR334,,,3,5,%,1,0,0,62,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2440,214,Harmoniczna napiecia miedzyfazowego L2-L3,IR336,,,3,5,%,1,0,0,63,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2441,214,Harmoniczna napiecia miedzyfazowego L3-L1,IR338,,,3,5,%,1,0,0,64,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2395,214,Wspolczynnik mocy L3,IR34,,,3,5,,1,0,0,18,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2442,214,srednia harmoniczna napiec miedzyfazowych,IR340,,,3,5,%,1,0,0,65,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2443,214,Calkowita energia czynna,IR342,,,3,5,kWh,1,0,0,66,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#0066b3,0,0,0
2444,214,Calkowita energia bierna,IR344,,,3,5,kVarh,1,0,0,67,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#0066b3,0,0,0
2396,214,Kat fazowy L1,IR36,,,3,5,o,1,0,0,19,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2397,214,Kat fazowy L2,IR38,,,3,5,o,1,0,0,20,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2380,214,Napiecie fazowe L3 (L-N),IR4,,,3,5,V,1,0,0,3,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2398,214,Kat fazowy L3,IR40,,,3,5,o,1,0,0,21,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2399,214,srednie napiecie fazowe miedzy przewodem fazowym a neutralnym,IR42,,,3,5,V,1,0,0,22,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2400,214,srednie natezenie liniowe,IR46,,,3,5,A,1,0,0,23,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2401,214,Suma pradow fazowych,IR48,,,3,5,A,1,0,0,24,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2402,214,Calkowita moc ukladu,IR52,,,3,5,W,1,0,0,25,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#0066b3,0,0,0
2403,214,Calkowita moc pozorna ukladu,IR56,,,3,5,VA,1,0,0,26,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#0066b3,0,0,0
2381,214,Natezenie pradu L1,IR6,,,3,5,A,1,0,0,4,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2404,214,Calkowita moc bierna ukladu,IR60,,,3,5,Var,1,0,0,27,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#0066b3,0,0,0
2405,214,Wspolczynnik mocy ukladu,IR62,,,3,5,,1,0,0,28,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2406,214,Kat fazowy ukladu,IR66,,,3,5,o,1,0,0,29,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2407,214,Czestotliwosc napiecia zasilania,IR70,,,3,5,Hz,1,0,0,30,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2408,214,Importowana energia czynna,IR72,,,3,5,kWh/ MWh,1,0,0,31,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2409,214,Eksportowana energia czynna,IR74,,,3,5,kWH/ MWh,1,0,0,32,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2410,214,Importowana energia bierna,IR76,,,3,5,kVarh/ MVarh,1,0,0,33,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2411,214,Eksportowana energia bierna,IR78,,,3,5,kVarh/ MVarh,1,0,0,34,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2382,214,Natezenie pradu L2,IR8,,,3,5,A,1,0,0,5,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2412,214,Moc pozorna,IR80,,,3,5,kVah/ MVAh,1,0,0,35,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2413,214,Amperogodziny,IR82,,,3,5,Ah/kAh,1,0,0,36,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2414,214,Zapotrzebowanie na moc czynna calkowita,IR84,,,3,5,W,1,0,0,37,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2415,214,Zapotrzebowanie na maksymalna moc czynna,IR86,,,3,5,W,1,0,0,38,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2445,215,Napiecie fazowe L1 (L-N),IR0,,,3,5,V,1,0,0,1,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2450,215,Natezenie pradu L3,IR10,,,3,5,A,1,0,0,6,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2483,215,Zapotrzebowanie na moc pozorna calkowita,IR100,,,3,5,VA,1,0,0,39,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2484,215,Zapotrzebowanie na moc pozorna calkowita,IR102,,,3,5,VA,1,0,0,40,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2485,215,Zapotrzebowanie na sredni prad przewodu neutralnego,IR104,,,3,5,A,1,0,0,41,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2486,215,Zapotrzebowanie na maksymalny prad przewodu neutralnego,IR106,,,3,5,A,1,0,0,42,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2451,215,Moc czynna L1,IR12,,,3,5,W,1,0,0,7,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2452,215,Moc czynna L2,IR14,,,3,5,W,1,0,0,8,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2453,215,Moc czynna L3,IR16,,,3,5,W,1,0,0,9,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2454,215,Moc pozorna L1,IR18,,,3,5,VA,1,0,0,10,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2446,215,Napiecie fazowe L2 (L-N),IR2,,,3,5,V,1,0,0,2,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2455,215,Moc pozorna L2,IR20,,,3,5,VA,1,0,0,11,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2487,215,Napiecie miedzyfazowe L1-L2,IR200,,,3,5,W,1,0,0,43,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2488,215,Napiecie miedzyfazowe L2-L3,IR202,,,3,5,W,1,0,0,44,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2489,215,Napiecie miedzyfazowe L3-L1,IR204,,,3,5,W,1,0,0,45,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2490,215,srednie napiecie miedzyfazowe,IR206,,,3,5,W,1,0,0,46,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2456,215,Moc pozorna L3,IR22,,,3,5,VA,1,0,0,12,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2491,215,Prad przewodu zerowego,IR224,,,3,5,A,1,0,0,47,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2492,215,Wspolczynnik zawartosci harmonicznych napiecia L1-N,IR234,,,3,5,%,1,0,0,48,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2493,215,Wspolczynnik zawartosci harmonicznych napiecia L2-N,IR236,,,3,5,%,1,0,0,49,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2494,215,Wspolczynnik zawartosci harmonicznych napiecia L3-N,IR238,,,3,5,%,1,0,0,50,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2457,215,Moc bierna L1,IR24,,,3,5,Var,1,0,0,13,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2495,215,Harmoniczne pradu fazy 1,IR240,,,3,5,%,1,0,0,51,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2496,215,Harmoniczne pradu fazy 2,IR242,,,3,5,%,1,0,0,52,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2497,215,Harmoniczne pradu fazy 3,IR244,,,3,5,%,1,0,0,53,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2498,215,srednia harmoniczna napiec fazowych,IR248,,,3,5,%,1,0,0,54,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2499,215,srednia harmoniczna pradow fazowych,IR250,,,3,5,%,1,0,0,55,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2500,215,Zapotrzebowanie pradu fazy 1,IR258,,,3,5,A,1,0,0,56,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2458,215,Moc bierna L2,IR26,,,3,5,Var,1,0,0,14,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2501,215,Zapotrzebowanie pradu fazy 2,IR260,,,3,5,A,1,0,0,57,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2502,215,Zapotrzebowanie pradu fazy 3,IR262,,,3,5,A,1,0,0,58,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2503,215,Zapotrzebowanie maksymalnego pradu L1,IR264,,,3,5,A,1,0,0,59,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2504,215,Zapotrzebowanie maksymalnego pradu L1,IR266,,,3,5,A,1,0,0,60,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2505,215,Zapotrzebowanie maksymalnego pradu L1,IR268,,,3,5,A,1,0,0,61,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2459,215,Moc bierna L3,IR28,,,3,5,Var,1,0,0,15,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2460,215,Wspolczynnik mocy L1,IR30,,,3,5,,1,0,0,16,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2461,215,Wspolczynnik mocy L2,IR32,,,3,5,,1,0,0,17,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2506,215,Harmoniczna napiecia miedzyfazowego L1-L2,IR334,,,3,5,%,1,0,0,62,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2507,215,Harmoniczna napiecia miedzyfazowego L2-L3,IR336,,,3,5,%,1,0,0,63,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2508,215,Harmoniczna napiecia miedzyfazowego L3-L1,IR338,,,3,5,%,1,0,0,64,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2462,215,Wspolczynnik mocy L3,IR34,,,3,5,,1,0,0,18,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2509,215,srednia harmoniczna napiec miedzyfazowych,IR340,,,3,5,%,1,0,0,65,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
2510,215,Calkowita energia czynna,IR342,,,3,5,kWh,1,0,0,66,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#0066b3,0,0,0
2511,215,Calkowita energia bierna,IR344,,,3,5,kVarh,1,0,0,67,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#0066b3,0,0,0
2463,215,Kat fazowy L1,IR36,,,3,5,o,1,0,0,19,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2464,215,Kat fazowy L2,IR38,,,3,5,o,1,0,0,20,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2447,215,Napiecie fazowe L3 (L-N),IR4,,,3,5,V,1,0,0,3,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2465,215,Kat fazowy L3,IR40,,,3,5,o,1,0,0,21,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2466,215,srednie napiecie fazowe miedzy przewodem fazowym a neutralnym,IR42,,,3,5,V,1,0,0,22,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2467,215,srednie natezenie liniowe,IR46,,,3,5,A,1,0,0,23,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2468,215,Suma pradow fazowych,IR48,,,3,5,A,1,0,0,24,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2469,215,Calkowita moc ukladu,IR52,,,3,5,W,1,0,0,25,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#0066b3,0,0,0
2470,215,Calkowita moc pozorna ukladu,IR56,,,3,5,VA,1,0,0,26,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#0066b3,0,0,0
2448,215,Natezenie pradu L1,IR6,,,3,5,A,1,0,0,4,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2471,215,Calkowita moc bierna ukladu,IR60,,,3,5,Var,1,0,0,27,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#0066b3,0,0,0
2472,215,Wspolczynnik mocy ukladu,IR62,,,3,5,,1,0,0,28,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
2473,215,Kat fazowy ukladu,IR66,,,3,5,o,1,0,0,29,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
