x,APAR_715.15,APAR_716.16,APAR_717.17,APAR_718.18,APAR_719.19,APAR_720.20,APAR_721.21,APAR_722.22,APAR_723.23,APAR_724.24,APAR_725.25,APAR_726.26,APAR_727.27,APAR_728.28,APAR_729.29,APAR_730.30,APAR_731.31,APAR_732.32,APAR_733.1,APAR_734.2,APAR_735.3,APAR_736.4,APAR_737.5,APAR_738.6,APAR_739.7,APAR_740.8,APAR_741.9,APAR_742.10,APAR_743.11,APAR_744.12,APAR_745.13,APAR_746.14,APAR_747.15,APAR_748.16,APAR_749.17,APAR_750.18,APAR_751.19,APAR_752.20,APAR_753.21,APAR_754.22,APAR_755.23,APAR_756.24,APAR_757.25,FIF_703.3,FIF_704.4,FIF_705.5,FIF_706.6,FIF_707.7,FIF_708.8,FIF_709.9,FIF_710.10
2019-01-15--17:31:00,39.0,40.2,42.0,53.2,74.1,32.2,32.3,32.6,52.3,76.9,50.3,50.0,52.1,59.4,32.5,33.8,41.0,46.3,33.2,33.3,38.1,43.0,48.7,36.5,36.7,38.2,46.3,56.5,57.7,46.9,38.9,32.3,66.9,49.1,39.7,26.2,57.0,43.8,34.9,28.9,82.8,60.2,85.1,29.000000,34.000000,29.000000,35.000000,28.000000,33.000000,32.000000,32.000000
2019-01-15--17:34:36,39.0,40.2,42.0,53.2,74.1,32.2,32.3,32.6,52.3,76.9,50.3,50.0,52.1,59.4,32.5,33.8,41.0,46.3,33.2,33.3,38.1,43.0,48.7,36.5,36.7,38.2,46.3,56.5,57.7,46.9,38.9,32.3,66.9,49.1,39.7,26.2,57.0,43.8,34.9,28.9,82.8,60.2,85.1,29.000000,34.000000,29.000000,35.000000,28.000000,33.000000,32.000000,32.000000
2019-01-15--17:38:12,39.0,40.2,42.0,53.2,74.1,32.2,32.3,32.6,52.3,76.9,50.3,50.0,52.1,59.4,32.5,33.8,41.0,46.3,33.2,33.3,38.1,43.0,48.7,36.5,36.7,38.2,46.3,56.5,57.7,46.9,38.9,32.3,66.9,49.1,39.7,26.2,57.0,43.8,34.9,28.9,82.8,60.2,85.1,29.000000,34.000000,29.000000,35.000000,28.000000,33.000000,32.000000,32.000000
2019-01-15--17:41:48,39.0,40.2,42.0,53.2,74.1,32.2,32.3,32.6,52.3,76.9,50.3,50.0,52.1,59.4,32.5,33.8,41.0,46.3,33.2,33.3,38.1,43.0,48.7,36.5,36.7,38.2,46.3,56.5,57.7,46.9,38.9,32.3,66.9,49.1,39.7,26.2,57.0,43.8,34.9,28.9,82.8,60.2,85.1,29.000000,34.000000,29.000000,35.000000,28.000000,33.000000,32.000000,32.000000
2019-01-15--17:45:24,39.0,40.2,42.0,53.2,74.1,32.2,32.3,32.6,52.3,76.9,50.3,50.0,52.1,59.4,32.5,33.8,41.0,46.3,33.2,33.3,38.1,43.0,48.7,36.5,36.7,38.2,46.3,56.5,57.7,46.9,38.9,32.3,66.9,49.1,39.7,26.2,57.0,43.8,34.9,28.9,82.8,60.2,85.1,29.000000,34.000000,29.000000,35.000000,28.000000,33.000000,32.000000,32.000000
2019-01-15--17:49:00,39.0,40.1,42.0,53.0,74.0,32.2,32.3,32.6,52.2,76.8,50.3,50.0,52.1,59.3,32.5,33.7,40.9,46.3,33.1,33.1,38.1,43.0,48.6,36.2,36.5,38.2,46.2,56.4,57.7,46.6,38.9,32.2,66.8,49.1,39.8,26.1,57.0,43.7,34.9,28.7,82.7,60.2,85.0,29.000000,35.000000,29.000000,35.000000,28.000000,33.000000,32.000000,32.000000
2019-01-15--17:52:36,39.0,40.1,42.0,53.0,74.0,32.2,32.3,32.6,52.2,76.8,50.3,50.0,52.1,59.3,32.5,33.7,40.9,46.3,33.1,33.1,38.1,43.0,48.6,36.2,36.5,38.2,46.2,56.4,57.7,46.6,38.9,32.2,66.8,49.1,39.8,26.1,57.0,43.7,34.9,28.7,82.7,60.2,85.0,29.000000,35.000000,29.000000,35.000000,28.000000,33.000000,32.000000,32.000000
2019-01-15--17:56:12,39.0,40.1,42.0,53.0,74.0,32.2,32.3,32.6,52.2,76.8,50.3,50.0,52.1,59.3,32.5,33.7,40.9,46.3,33.1,33.1,38.1,43.0,48.6,36.2,36.5,38.2,46.2,56.4,57.7,46.6,38.9,32.2,66.8,49.1,39.8,26.1,57.0,43.7,34.9,28.7,82.7,60.2,85.0,29.000000,35.000000,29.000000,35.000000,28.000000,33.000000,32.000000,32.000000
2019-01-15--17:59:48,39.0,40.1,42.0,53.0,74.0,32.2,32.3,32.6,52.2,76.8,50.3,50.0,52.1,59.3,32.5,33.7,40.9,46.3,33.1,33.1,38.1,43.0,48.6,36.2,36.5,38.2,46.2,56.4,57.7,46.6,38.9,32.2,66.8,49.1,39.8,26.1,57.0,43.7,34.9,28.7,82.7,60.2,85.0,29.000000,35.000000,29.000000,35.000000,28.000000,33.000000,32.000000,32.000000
2019-01-15--18:03:24,39.0,40.0,42.0,52.9,73.9,32.2,32.3,32.6,52.1,76.7,50.3,50.0,52.0,59.2,32.4,33.7,41.0,46.2,32.9,33.0,38.1,43.0,48.6,36.1,36.2,38.2,46.2,56.4,57.7,46.5,38.8,32.1,66.8,49.1,39.9,26.0,56.9,43.5,34.9,28.5,82.9,60.1,85.2,30.000000,35.000000,30.000000,35.000000,28.000000,33.000000,32.000000,32.000000
2019-01-15--18:07:00,39.0,40.0,42.0,52.9,73.9,32.2,32.3,32.6,52.1,76.7,50.3,50.0,52.0,59.2,32.4,33.7,41.0,46.2,32.9,33.0,38.1,43.0,48.6,36.1,36.2,38.2,46.2,56.4,57.7,46.5,38.8,32.1,66.8,49.1,39.9,26.0,56.9,43.5,34.9,28.5,82.9,60.1,85.2,30.000000,35.000000,30.000000,35.000000,28.000000,33.000000,32.000000,32.000000
2019-01-15--18:10:36,39.0,40.0,42.0,52.9,73.9,32.2,32.3,32.6,52.1,76.7,50.3,50.0,52.0,59.2,32.4,33.7,41.0,46.2,32.9,33.0,38.1,43.0,48.6,36.1,36.2,38.2,46.2,56.4,57.7,46.5,38.8,32.1,66.8,49.1,39.9,26.0,56.9,43.5,34.9,28.5,82.9,60.1,85.2,30.000000,35.000000,30.000000,35.000000,28.000000,33.000000,32.000000,32.000000
2019-01-15--18:14:12,39.0,40.0,42.0,52.9,73.9,32.2,32.3,32.6,52.1,76.7,50.3,50.0,52.0,59.2,32.4,33.7,41.0,46.2,32.9,33.0,38.1,43.0,48.6,36.1,36.2,38.2,46.2,56.4,57.7,46.5,38.8,32.1,66.8,49.1,39.9,26.0,56.9,43.5,34.9,28.5,82.9,60.1,85.2,30.000000,35.000000,30.000000,35.000000,28.000000,33.000000,32.000000,32.000000
2019-01-15--18:17:48,39.0,40.0,41.9,52.8,73.8,32.3,32.3,32.6,52.0,76.7,50.3,50.0,52.0,59.1,32.4,33.6,40.9,46.2,32.8,32.9,38.1,42.9,48.6,36.0,36.1,38.2,46.1,56.4,57.7,46.5,38.8,31.9,66.7,49.1,39.9,25.9,56.9,43.4,34.9,28.3,83.0,60.0,85.4,31.000000,35.000000,30.000000,36.000000,28.000000,34.000000,32.000000,33.000000
2019-01-15--18:21:24,39.0,40.0,41.9,52.8,73.8,32.3,32.3,32.6,52.0,76.7,50.3,50.0,52.0,59.1,32.4,33.6,40.9,46.2,32.8,32.9,38.1,42.9,48.6,36.0,36.1,38.2,46.1,56.4,57.7,46.5,38.8,31.9,66.7,49.1,39.9,25.9,56.9,43.4,34.9,28.3,83.0,60.0,85.4,31.000000,35.000000,30.000000,36.000000,28.000000,34.000000,32.000000,33.000000
2019-01-15--18:25:00,39.0,40.0,41.9,52.8,73.8,32.3,32.3,32.6,52.0,76.7,50.3,50.0,52.0,59.1,32.4,33.6,40.9,46.2,32.8,32.9,38.1,42.9,48.6,36.0,36.1,38.2,46.1,56.4,57.7,46.5,38.8,31.9,66.7,49.1,39.9,25.9,56.9,43.4,34.9,28.3,83.0,60.0,85.4,31.000000,35.000000,30.000000,36.000000,28.000000,34.000000,32.000000,33.000000
2019-01-15--18:28:36,39.0,40.0,41.9,52.8,73.8,32.3,32.3,32.6,52.0,76.7,50.3,50.0,52.0,59.1,32.4,33.6,40.9,46.2,32.8,32.9,38.1,42.9,48.6,36.0,36.1,38.2,46.1,56.4,57.7,46.5,38.8,31.9,66.7,49.1,39.9,25.9,56.9,43.4,34.9,28.3,83.0,60.0,85.4,31.000000,35.000000,30.000000,36.000000,28.000000,34.000000,32.000000,33.000000
2019-01-15--18:32:12,39.0,40.0,41.9,52.7,73.7,32.3,32.3,32.6,51.9,76.6,50.2,50.0,52.0,59.0,32.4,33.6,40.9,46.2,32.7,32.8,38.1,42.9,48.6,36.0,36.0,38.2,46.1,56.4,57.7,46.4,38.8,31.9,66.7,49.0,40.0,25.8,56.8,43.3,34.9,28.2,83.1,60.0,85.4,31.000000,37.000000,31.000000,36.000000,28.000000,35.000000,32.000000,33.000000
2019-01-15--18:35:48,39.0,40.0,41.9,52.7,73.7,32.3,32.3,32.6,51.9,76.6,50.2,50.0,52.0,59.0,32.4,33.6,40.9,46.2,32.7,32.8,38.1,42.9,48.6,36.0,36.0,38.2,46.1,56.4,57.7,46.4,38.8,31.9,66.7,49.0,40.0,25.8,56.8,43.3,34.9,28.2,83.1,60.0,85.4,31.000000,37.000000,31.000000,36.000000,28.000000,35.000000,32.000000,33.000000
2019-01-15--18:39:24,39.0,40.0,41.9,52.7,73.7,32.3,32.3,32.6,51.9,76.6,50.2,50.0,52.0,59.0,32.4,33.6,40.9,46.2,32.7,32.8,38.1,42.9,48.6,36.0,36.0,38.2,46.1,56.4,57.7,46.4,38.8,31.9,66.7,49.0,40.0,25.8,56.8,43.3,34.9,28.2,83.1,60.0,85.4,31.000000,37.000000,31.000000,36.000000,28.000000,35.000000,32.000000,33.000000
2019-01-15--18:43:00,39.0,40.0,41.9,52.7,73.7,32.3,32.3,32.6,51.9,76.6,50.2,50.0,52.0,59.0,32.4,33.6,40.9,46.2,32.7,32.8,38.1,42.9,48.6,36.0,36.0,38.2,46.1,56.4,57.7,46.4,38.8,31.9,66.7,49.0,40.0,25.8,56.8,43.3,34.9,28.2,83.1,60.0,85.4,31.000000,37.000000,31.000000,36.000000,28.000000,35.000000,32.000000,33.000000
2019-01-15--18:46:36,38.9,39.9,41.9,52.7,73.7,32.2,32.2,32.6,51.8,76.6,50.2,49.9,51.9,58.9,32.4,33.6,40.9,46.1,32.7,32.8,38.1,42.9,48.5,36.0,35.9,38.2,46.1,56.4,57.7,46.4,38.8,31.7,66.6,49.0,40.1,25.7,56.8,43.2,34.8,28.2,83.2,60.0,85.6,31.000000,36.000000,31.000000,36.000000,28.000000,35.000000,32.000000,34.000000
2019-01-15--18:50:12,38.9,39.9,41.9,52.7,73.7,32.2,32.2,32.6,51.8,76.6,50.2,49.9,51.9,58.9,32.4,33.6,40.9,46.1,32.7,32.8,38.1,42.9,48.5,36.0,35.9,38.2,46.1,56.4,57.7,46.4,38.8,31.7,66.6,49.0,40.1,25.7,56.8,43.2,34.8,28.2,83.2,60.0,85.6,31.000000,36.000000,31.000000,36.000000,28.000000,35.000000,32.000000,34.000000
2019-01-15--18:53:48,38.9,39.9,41.9,52.7,73.7,32.2,32.2,32.6,51.8,76.6,50.2,49.9,51.9,58.9,32.4,33.6,40.9,46.1,32.7,32.8,38.1,42.9,48.5,36.0,35.9,38.2,46.1,56.4,57.7,46.4,38.8,31.7,66.6,49.0,40.1,25.7,56.8,43.2,34.8,28.2,83.2,60.0,85.6,31.000000,36.000000,31.000000,36.000000,28.000000,35.000000,32.000000,34.000000
2019-01-15--18:57:24,38.9,39.9,41.9,52.7,73.7,32.2,32.2,32.6,51.8,76.6,50.2,49.9,51.9,58.9,32.4,33.6,40.9,46.1,32.7,32.8,38.1,42.9,48.5,36.0,35.9,38.2,46.1,56.4,57.7,46.4,38.8,31.7,66.6,49.0,40.1,25.7,56.8,43.2,34.8,28.2,83.2,60.0,85.6,31.000000,36.000000,31.000000,36.000000,28.000000,35.000000,32.000000,34.000000
2019-01-15--19:01:00,39.0,40.0,41.9,52.6,73.7,32.3,32.3,32.6,51.8,76.5,50.2,49.9,51.9,58.8,32.4,33.6,40.9,46.1,32.7,32.8,38.1,42.9,48.5,36.1,35.9,38.2,46.1,56.3,57.7,46.2,38.8,31.7,66.6,49.0,40.1,25.7,56.7,43.1,34.8,28.1,83.4,60.2,85.7,31.000000,35.000000,31.000000,36.000000,28.000000,35.000000,32.000000,34.000000
2019-01-15--19:04:36,39.0,40.0,41.9,52.6,73.7,32.3,32.3,32.6,51.8,76.5,50.2,49.9,51.9,58.8,32.4,33.6,40.9,46.1,32.7,32.8,38.1,42.9,48.5,36.1,35.9,38.2,46.1,56.3,57.7,46.2,38.8,31.7,66.6,49.0,40.1,25.7,56.7,43.1,34.8,28.1,83.4,60.2,85.7,31.000000,35.000000,31.000000,36.000000,28.000000,35.000000,32.000000,34.000000
2019-01-15--19:08:12,39.0,40.0,41.9,52.6,73.7,32.3,32.3,32.6,51.8,76.5,50.2,49.9,51.9,58.8,32.4,33.6,40.9,46.1,32.7,32.8,38.1,42.9,48.5,36.1,35.9,38.2,46.1,56.3,57.7,46.2,38.8,31.7,66.6,49.0,40.1,25.7,56.7,43.1,34.8,28.1,83.4,60.2,85.7,31.000000,35.000000,31.000000,36.000000,28.000000,35.000000,32.000000,34.000000
2019-01-15--19:11:48,39.0,40.0,41.9,52.6,73.7,32.3,32.3,32.6,51.8,76.5,50.2,49.9,51.9,58.8,32.4,33.6,40.9,46.1,32.7,32.8,38.1,42.9,48.5,36.1,35.9,38.2,46.1,56.3,57.7,46.2,38.8,31.7,66.6,49.0,40.1,25.7,56.7,43.1,34.8,28.1,83.4,60.2,85.7,31.000000,35.000000,31.000000,36.000000,28.000000,35.000000,32.000000,34.000000
2019-01-15--19:15:24,39.0,40.0,41.9,52.6,73.7,32.3,32.3,32.6,51.8,76.5,50.2,49.9,51.9,58.8,32.4,33.6,40.9,46.1,32.7,32.8,38.1,42.9,48.5,36.1,35.9,38.2,46.1,56.3,57.7,46.2,38.8,31.7,66.6,49.0,40.1,25.7,56.7,43.1,34.8,28.1,83.4,60.2,85.7,31.000000,35.000000,31.000000,36.000000,28.000000,35.000000,32.000000,34.000000
2019-01-15--19:19:00,39.0,40.1,41.9,52.5,73.6,32.5,32.3,32.6,51.7,76.5,50.2,49.9,51.9,58.7,32.3,33.5,40.9,46.1,32.7,32.7,38.1,42.8,48.5,36.1,35.9,38.2,46.0,56.3,57.7,46.0,38.7,31.6,66.5,49.0,40.2,25.6,56.7,42.9,34.7,27.9,83.4,60.2,85.6,31.000000,35.000000,31.000000,36.000000,28.000000,35.000000,32.000000,34.000000
2019-01-15--19:22:36,39.0,40.1,41.9,52.5,73.6,32.5,32.3,32.6,51.7,76.5,50.2,49.9,51.9,58.7,32.3,33.5,40.9,46.1,32.7,32.7,38.1,42.8,48.5,36.1,35.9,38.2,46.0,56.3,57.7,46.0,38.7,31.6,66.5,49.0,40.2,25.6,56.7,42.9,34.7,27.9,83.4,60.2,85.6,31.000000,35.000000,31.000000,36.000000,28.000000,35.000000,32.000000,34.000000
2019-01-15--19:26:12,39.0,40.1,41.9,52.5,73.6,32.5,32.3,32.6,51.7,76.5,50.2,49.9,51.9,58.7,32.3,33.5,40.9,46.1,32.7,32.7,38.1,42.8,48.5,36.1,35.9,38.2,46.0,56.3,57.7,46.0,38.7,31.6,66.5,49.0,40.2,25.6,56.7,42.9,34.7,27.9,83.4,60.2,85.6,31.000000,35.000000,31.000000,36.000000,28.000000,35.000000,32.000000,34.000000
2019-01-15--19:29:48,39.0,40.1,41.9,52.5,73.6,32.5,32.3,32.6,51.7,76.5,50.2,49.9,51.9,58.7,32.3,33.5,40.9,46.1,32.7,32.7,38.1,42.8,48.5,36.1,35.9,38.2,46.0,56.3,57.7,46.0,38.7,31.6,66.5,49.0,40.2,25.6,56.7,42.9,34.7,27.9,83.4,60.2,85.6,31.000000,35.000000,31.000000,36.000000,28.000000,35.000000,32.000000,34.000000
2019-01-15--19:33:24,38.9,40.0,41.9,52.4,73.6,32.5,32.3,32.6,51.6,76.4,50.0,49.8,51.8,58.5,32.3,33.4,40.9,46.0,32.6,32.7,38.1,42.8,48.5,36.1,36.0,38.2,46.0,56.3,57.7,45.9,38.7,31.6,66.5,49.0,40.2,25.6,56.6,42.7,34.5,27.7,83.5,60.1,85.5,32.000000,35.000000,31.000000,37.000000,28.000000,35.000000,32.000000,34.000000
2019-01-15--19:37:00,38.9,40.0,41.9,52.4,73.6,32.5,32.3,32.6,51.6,76.4,50.0,49.8,51.8,58.5,32.3,33.4,40.9,46.0,32.6,32.7,38.1,42.8,48.5,36.1,36.0,38.2,46.0,56.3,57.7,45.9,38.7,31.6,66.5,49.0,40.2,25.6,56.6,42.7,34.5,27.7,83.5,60.1,85.5,32.000000,35.000000,31.000000,37.000000,28.000000,35.000000,32.000000,34.000000
2019-01-15--19:40:36,38.9,40.0,41.9,52.4,73.6,32.5,32.3,32.6,51.6,76.4,50.0,49.8,51.8,58.5,32.3,33.4,40.9,46.0,32.6,32.7,38.1,42.8,48.5,36.1,36.0,38.2,46.0,56.3,57.7,45.9,38.7,31.6,66.5,49.0,40.2,25.6,56.6,42.7,34.5,27.7,83.5,60.1,85.5,32.000000,35.000000,31.000000,37.000000,28.000000,35.000000,32.000000,34.000000
2019-01-15--19:44:12,38.9,40.0,41.9,52.4,73.6,32.5,32.3,32.6,51.6,76.4,50.0,49.8,51.8,58.5,32.3,33.4,40.9,46.0,32.6,32.7,38.1,42.8,48.5,36.1,36.0,38.2,46.0,56.3,57.7,45.9,38.7,31.6,66.5,49.0,40.2,25.6,56.6,42.7,34.5,27.7,83.5,60.1,85.5,32.000000,35.000000,31.000000,37.000000,28.000000,35.000000,32.000000,34.000000
2019-01-15--19:47:48,38.9,39.9,41.9,52.4,73.5,32.6,32.4,32.6,51.6,76.4,49.7,49.7,51.7,58.4,32.2,33.4,40.9,46.0,32.7,32.7,38.1,42.8,48.4,36.2,36.0,38.2,46.0,56.2,57.6,45.8,38.6,31.6,66.4,49.0,40.3,25.5,56.5,42.2,34.3,27.6,83.7,59.9,85.8,32.000000,35.000000,31.000000,37.000000,28.000000,35.000000,32.000000,34.000000
2019-01-15--19:51:24,38.9,39.9,41.9,52.4,73.5,32.6,32.4,32.6,51.6,76.4,49.7,49.7,51.7,58.4,32.2,33.4,40.9,46.0,32.7,32.7,38.1,42.8,48.4,36.2,36.0,38.2,46.0,56.2,57.6,45.8,38.6,31.6,66.4,49.0,40.3,25.5,56.5,42.2,34.3,27.6,83.7,59.9,85.8,32.000000,35.000000,31.000000,37.000000,28.000000,35.000000,32.000000,34.000000
2019-01-15--19:55:00,38.9,39.9,41.9,52.4,73.5,32.6,32.4,32.6,51.6,76.4,49.7,49.7,51.7,58.4,32.2,33.4,40.9,46.0,32.7,32.7,38.1,42.8,48.4,36.2,36.0,38.2,46.0,56.2,57.6,45.8,38.6,31.6,66.4,49.0,40.3,25.5,56.5,42.2,34.3,27.6,83.7,59.9,85.8,32.000000,35.000000,31.000000,37.000000,28.000000,35.000000,32.000000,34.000000
2019-01-15--19:58:36,38.9,39.9,41.9,52.4,73.5,32.6,32.4,32.6,51.6,76.4,49.7,49.7,51.7,58.4,32.2,33.4,40.9,46.0,32.7,32.7,38.1,42.8,48.4,36.2,36.0,38.2,46.0,56.2,57.6,45.8,38.6,31.6,66.4,49.0,40.3,25.5,56.5,42.2,34.3,27.6,83.7,59.9,85.8,32.000000,35.000000,31.000000,37.000000,28.000000,35.000000,32.000000,34.000000
2019-01-15--20:02:12,38.9,39.9,41.9,52.4,73.5,32.6,32.4,32.7,51.5,76.3,49.8,49.7,51.7,58.3,32.2,33.4,40.9,45.9,32.7,32.7,38.1,42.8,48.4,36.2,36.1,38.2,46.0,56.2,57.6,45.7,38.6,31.6,66.4,48.9,40.4,25.5,56.4,42.0,34.2,27.6,83.9,59.8,86.0,32.000000,35.000000,31.000000,37.000000,28.000000,36.000000,32.000000,34.000000
2019-01-15--20:05:48,38.9,39.9,41.9,52.4,73.5,32.6,32.4,32.7,51.5,76.3,49.8,49.7,51.7,58.3,32.2,33.4,40.9,45.9,32.7,32.7,38.1,42.8,48.4,36.2,36.1,38.2,46.0,56.2,57.6,45.7,38.6,31.6,66.4,48.9,40.4,25.5,56.4,42.0,34.2,27.6,83.9,59.8,86.0,32.000000,35.000000,31.000000,37.000000,28.000000,36.000000,32.000000,34.000000
2019-01-15--20:09:24,38.9,39.9,41.9,52.4,73.5,32.6,32.4,32.7,51.5,76.3,49.8,49.7,51.7,58.3,32.2,33.4,40.9,45.9,32.7,32.7,38.1,42.8,48.4,36.2,36.1,38.2,46.0,56.2,57.6,45.7,38.6,31.6,66.4,48.9,40.4,25.5,56.4,42.0,34.2,27.6,83.9,59.8,86.0,32.000000,35.000000,31.000000,37.000000,28.000000,36.000000,32.000000,34.000000
2019-01-15--20:13:00,38.9,39.9,41.9,52.4,73.5,32.6,32.4,32.7,51.5,76.3,49.8,49.7,51.7,58.3,32.2,33.4,40.9,45.9,32.7,32.7,38.1,42.8,48.4,36.2,36.1,38.2,46.0,56.2,57.6,45.7,38.6,31.6,66.4,48.9,40.4,25.5,56.4,42.0,34.2,27.6,83.9,59.8,86.0,32.000000,35.000000,31.000000,37.000000,28.000000,36.000000,32.000000,34.000000
2019-01-15--20:16:36,38.9,39.9,41.9,52.3,73.5,32.7,32.4,32.7,51.5,76.3,49.6,49.6,51.6,58.2,32.2,33.3,40.9,45.9,32.6,32.7,38.1,42.7,48.4,36.2,36.1,38.2,45.9,56.2,57.6,45.6,38.6,31.6,66.3,48.9,40.4,25.5,56.3,41.7,34.1,27.6,84.3,59.7,86.6,32.000000,36.000000,32.000000,37.000000,28.000000,36.000000,32.000000,35.000000
2019-01-15--20:20:12,38.9,39.9,41.9,52.3,73.5,32.7,32.4,32.7,51.5,76.3,49.6,49.6,51.6,58.2,32.2,33.3,40.9,45.9,32.6,32.7,38.1,42.7,48.4,36.2,36.1,38.2,45.9,56.2,57.6,45.6,38.6,31.6,66.3,48.9,40.4,25.5,56.3,41.7,34.1,27.6,84.3,59.7,86.6,32.000000,36.000000,32.000000,37.000000,28.000000,36.000000,32.000000,35.000000
2019-01-15--20:23:48,38.9,39.9,41.9,52.3,73.5,32.7,32.4,32.7,51.5,76.3,49.6,49.6,51.6,58.2,32.2,33.3,40.9,45.9,32.6,32.7,38.1,42.7,48.4,36.2,36.1,38.2,45.9,56.2,57.6,45.6,38.6,31.6,66.3,48.9,40.4,25.5,56.3,41.7,34.1,27.6,84.3,59.7,86.6,32.000000,36.000000,32.000000,37.000000,28.000000,36.000000,32.000000,35.000000
2019-01-15--20:27:24,38.9,39.9,41.9,52.3,73.5,32.7,32.4,32.7,51.5,76.3,49.6,49.6,51.6,58.2,32.2,33.3,40.9,45.9,32.6,32.7,38.1,42.7,48.4,36.2,36.1,38.2,45.9,56.2,57.6,45.6,38.6,31.6,66.3,48.9,40.4,25.5,56.3,41.7,34.1,27.6,84.3,59.7,86.6,32.000000,36.000000,32.000000,37.000000,28.000000,36.000000,32.000000,35.000000
2019-01-15--20:31:00,38.9,39.9,41.9,52.3,73.5,32.7,32.4,32.7,51.5,76.3,49.5,49.5,51.5,58.0,32.2,33.3,40.9,45.9,32.6,32.7,38.1,42.7,48.4,36.2,36.1,38.2,45.9,56.1,57.5,45.6,38.6,31.5,66.3,48.9,40.5,25.6,56.2,41.4,34.0,27.6,84.6,59.7,87.1,33.000000,35.000000,32.000000,37.000000,28.000000,36.000000,32.000000,35.000000
2019-01-15--20:34:36,38.9,39.9,41.9,52.3,73.5,32.7,32.4,32.7,51.5,76.3,49.5,49.5,51.5,58.0,32.2,33.3,40.9,45.9,32.6,32.7,38.1,42.7,48.4,36.2,36.1,38.2,45.9,56.1,57.5,45.6,38.6,31.5,66.3,48.9,40.5,25.6,56.2,41.4,34.0,27.6,84.6,59.7,87.1,33.000000,35.000000,32.000000,37.000000,28.000000,36.000000,32.000000,35.000000
2019-01-15--20:38:12,38.9,39.9,41.9,52.3,73.5,32.7,32.4,32.7,51.5,76.3,49.5,49.5,51.5,58.0,32.2,33.3,40.9,45.9,32.6,32.7,38.1,42.7,48.4,36.2,36.1,38.2,45.9,56.1,57.5,45.6,38.6,31.5,66.3,48.9,40.5,25.6,56.2,41.4,34.0,27.6,84.6,59.7,87.1,33.000000,35.000000,32.000000,37.000000,28.000000,36.000000,32.000000,35.000000
2019-01-15--20:41:48,38.9,39.9,41.9,52.3,73.5,32.7,32.4,32.7,51.5,76.3,49.5,49.5,51.5,58.0,32.2,33.3,40.9,45.9,32.6,32.7,38.1,42.7,48.4,36.2,36.1,38.2,45.9,56.1,57.5,45.6,38.6,31.5,66.3,48.9,40.5,25.6,56.2,41.4,34.0,27.6,84.6,59.7,87.1,33.000000,35.000000,32.000000,37.000000,28.000000,36.000000,32.000000,35.000000
2019-01-15--20:45:24,38.9,39.9,41.9,52.3,73.5,32.7,32.4,32.7,51.5,76.3,49.5,49.5,51.5,58.0,32.2,33.3,40.9,45.9,32.6,32.7,38.1,42.7,48.4,36.2,36.1,38.2,45.9,56.1,57.5,45.6,38.6,31.5,66.3,48.9,40.5,25.6,56.2,41.4,34.0,27.6,84.6,59.7,87.1,33.000000,35.000000,32.000000,37.000000,28.000000,36.000000,32.000000,35.000000
2019-01-15--20:49:00,38.8,39.8,41.9,52.2,73.5,32.8,32.5,32.7,51.4,76.2,49.2,49.4,51.4,57.9,32.1,33.3,40.8,45.8,32.7,32.7,38.1,42.7,48.3,36.3,36.1,38.2,45.9,56.1,57.5,45.4,38.5,31.6,66.2,48.9,40.5,25.6,56.1,41.0,33.7,27.5,85.2,59.5,88.1,33.000000,36.000000,32.000000,38.000000,28.000000,37.000000,32.000000,35.000000
2019-01-15--20:52:36,38.8,39.8,41.9,52.2,73.5,32.8,32.5,32.7,51.4,76.2,49.2,49.4,51.4,57.9,32.1,33.3,40.8,45.8,32.7,32.7,38.1,42.7,48.3,36.3,36.1,38.2,45.9,56.1,57.5,45.4,38.5,31.6,66.2,48.9,40.5,25.6,56.1,41.0,33.7,27.5,85.2,59.5,88.1,33.000000,36.000000,32.000000,38.000000,28.000000,37.000000,32.000000,35.000000
2019-01-15--20:56:12,38.8,39.8,41.9,52.2,73.5,32.8,32.5,32.7,51.4,76.2,49.2,49.4,51.4,57.9,32.1,33.3,40.8,45.8,32.7,32.7,38.1,42.7,48.3,36.3,36.1,38.2,45.9,56.1,57.5,45.4,38.5,31.6,66.2,48.9,40.5,25.6,56.1,41.0,33.7,27.5,85.2,59.5,88.1,33.000000,36.000000,32.000000,38.000000,28.000000,37.000000,32.000000,35.000000
2019-01-15--20:59:48,38.8,39.8,41.9,52.2,73.5,32.8,32.5,32.7,51.4,76.2,49.2,49.4,51.4,57.9,32.1,33.3,40.8,45.8,32.7,32.7,38.1,42.7,48.3,36.3,36.1,38.2,45.9,56.1,57.5,45.4,38.5,31.6,66.2,48.9,40.5,25.6,56.1,41.0,33.7,27.5,85.2,59.5,88.1,33.000000,36.000000,32.000000,38.000000,28.000000,37.000000,32.000000,35.000000
2019-01-15--21:03:24,38.8,39.8,41.9,52.2,73.5,32.9,32.5,32.8,51.4,76.2,48.5,49.2,51.3,57.8,32.1,33.2,40.8,45.8,32.7,32.7,38.2,42.7,48.3,36.3,36.1,38.2,45.9,56.1,57.5,45.2,38.5,31.6,66.2,48.9,40.6,25.6,56.0,40.6,33.2,27.5,85.5,59.0,88.4,33.000000,36.000000,32.000000,38.000000,29.000000,37.000000,32.000000,36.000000
