x,217,221,225,229,233,237,241,245,249,APAR_213.1,APAR_214.2,APAR_215.3,APAR_216.4,APAR_217.5,APAR_218.6,APAR_219.7,APAR_220.8,APAR_221.9,APAR_222.10,APAR_223.11,APAR_224.12,APAR_225.13,APAR_226.14,APAR_227.15,APAR_228.16,APAR_229.17,APAR_230.18,APAR_231.19,FIF_203.3,FIF_204.4,FIF_205.5,FIF_206.6,FIF_207.7,APAR_16.16,APAR_17.17,APAR_18.18
2019-01-15--15:39:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,21.1,20.2,15.3,11.1,20.3,19.5,17.6,13.7,9.2,28.8,24.0,20.5,25.1,20.9,17.5,26.9,18.9,9.8,23.8,26.8,24.4,25.2,24.4,7.6,10.7,13.7
2019-01-15--15:43:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,21.1,20.2,15.3,11.1,20.3,19.5,17.6,13.7,9.2,28.8,24.0,20.5,25.1,20.9,17.5,26.9,18.9,9.8,23.8,26.8,24.4,25.2,24.4,7.6,10.7,13.7
2019-01-15--15:46:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,21.0,20.2,15.3,11.1,20.3,19.6,17.6,13.7,9.2,28.8,24.1,20.5,25.2,20.8,17.5,26.9,18.9,9.8,23.8,26.8,24.4,25.2,24.5,7.9,10.7,13.6
2019-01-15--15:50:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,21.0,20.2,15.3,11.1,20.3,19.6,17.6,13.7,9.2,28.8,24.1,20.5,25.2,20.8,17.5,26.9,18.9,9.8,23.8,26.8,24.4,25.2,24.5,7.9,10.7,13.6
2019-01-15--15:53:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,21.0,20.2,15.3,11.1,20.3,19.6,17.6,13.7,9.2,28.8,24.1,20.5,25.2,20.8,17.5,26.9,18.9,9.8,23.8,26.8,24.4,25.2,24.5,7.9,10.7,13.6
2019-01-15--15:57:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,21.0,20.2,15.3,11.1,20.3,19.6,17.6,13.7,9.2,28.8,24.1,20.5,25.2,20.8,17.5,26.9,18.9,9.8,23.8,26.8,24.4,25.2,24.5,7.9,10.7,13.6
2019-01-15--16:01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,21.0,20.1,15.3,11.1,20.3,19.6,17.6,13.7,9.2,28.9,24.1,20.5,25.3,20.8,17.5,27.0,19.0,9.9,23.9,26.9,24.5,25.2,24.5,7.9,10.7,13.7
2019-01-15--16:04:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,21.0,20.1,15.3,11.1,20.3,19.6,17.6,13.7,9.2,28.9,24.1,20.5,25.3,20.8,17.5,27.0,19.0,9.9,23.9,26.9,24.5,25.2,24.5,7.9,10.7,13.7
2019-01-15--16:08:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,21.0,20.1,15.3,11.1,20.3,19.6,17.6,13.7,9.2,28.9,24.1,20.5,25.3,20.8,17.5,27.0,19.0,9.9,23.9,26.9,24.5,25.2,24.5,7.9,10.7,13.7
2019-01-15--16:11:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,21.0,20.1,15.3,11.1,20.3,19.6,17.6,13.7,9.2,28.9,24.1,20.5,25.3,20.8,17.5,27.0,19.0,9.9,23.9,26.9,24.5,25.2,24.5,7.9,10.7,13.7
2019-01-15--16:15:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,21.0,20.1,15.3,11.1,20.3,19.6,17.6,13.7,9.3,28.9,24.1,20.5,25.3,20.8,17.4,27.0,19.0,9.9,23.9,26.9,24.5,25.3,24.5,7.9,10.7,13.7
2019-01-15--16:19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,21.0,20.1,15.3,11.1,20.3,19.6,17.6,13.7,9.3,28.9,24.1,20.5,25.3,20.8,17.4,27.0,19.0,9.9,23.9,26.9,24.5,25.3,24.5,8.0,10.7,13.6
2019-01-15--16:22:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,21.0,20.1,15.3,11.1,20.3,19.6,17.6,13.7,9.3,28.9,24.1,20.5,25.3,20.8,17.4,27.0,19.0,9.9,23.9,26.9,24.5,25.3,24.5,8.0,10.7,13.6
2019-01-15--16:26:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,21.0,20.1,15.3,11.1,20.3,19.6,17.6,13.7,9.3,28.9,24.1,20.5,25.3,20.8,17.4,27.0,19.0,9.9,23.9,26.9,24.5,25.3,24.5,8.0,10.7,13.6
2019-01-15--16:29:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,21.0,20.1,15.3,11.1,20.3,19.6,17.6,13.7,9.3,28.9,24.1,20.5,25.3,20.8,17.4,27.0,19.0,9.9,23.9,26.9,24.5,25.3,24.5,8.0,10.7,13.6
2019-01-15--16:33:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,21.0,20.1,15.3,11.1,20.3,19.6,17.6,13.7,9.2,28.9,24.1,20.6,25.4,20.8,17.4,27.0,19.0,9.9,23.8,26.6,24.5,25.2,24.4,8.1,10.7,13.6
2019-01-15--16:37:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,21.0,20.1,15.3,11.1,20.3,19.6,17.6,13.7,9.2,28.9,24.1,20.6,25.4,20.8,17.4,27.0,19.0,9.9,23.8,26.6,24.5,25.2,24.4,8.1,10.7,13.6
2019-01-15--16:40:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,21.0,20.1,15.3,11.1,20.3,19.6,17.6,13.7,9.2,28.9,24.1,20.6,25.4,20.8,17.4,27.0,19.0,9.9,23.8,26.6,24.5,25.2,24.4,8.1,10.7,13.6
2019-01-15--16:44:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,21.0,20.1,15.3,11.1,20.3,19.6,17.6,13.7,9.2,28.9,24.1,20.6,25.4,20.8,17.4,27.0,19.0,9.9,23.8,26.6,24.5,25.2,24.4,8.1,10.7,13.6
2019-01-15--16:47:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.3,21.0,20.1,15.3,11.1,20.3,19.6,17.6,13.7,9.2,28.8,24.0,20.5,25.4,20.8,17.4,27.0,19.0,10.0,23.4,26.0,24.5,25.0,24.2,8.1,10.7,13.6
2019-01-15--16:51:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.3,21.0,20.1,15.3,11.1,20.3,19.6,17.6,13.7,9.2,28.8,24.0,20.5,25.4,20.8,17.4,27.0,19.0,10.0,23.4,26.0,24.5,25.0,24.2,8.1,10.7,13.6
2019-01-15--16:55:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.3,21.0,20.1,15.3,11.1,20.3,19.6,17.6,13.7,9.2,28.8,24.0,20.5,25.4,20.8,17.4,27.0,19.0,10.0,23.4,26.0,24.5,25.0,24.2,8.1,10.7,13.6
2019-01-15--16:58:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.3,21.0,20.1,15.3,11.1,20.3,19.6,17.6,13.7,9.2,28.8,24.0,20.5,25.4,20.8,17.4,27.0,19.0,10.0,23.4,26.0,24.5,25.0,24.2,8.1,10.7,13.6
2019-01-15--17:02:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.3,21.0,20.1,15.3,11.1,20.3,19.6,17.6,13.8,9.3,28.7,23.9,20.5,25.5,20.8,17.4,27.0,19.0,10.0,23.5,26.2,24.5,25.1,24.3,8.1,10.7,13.6
2019-01-15--17:05:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.3,21.0,20.1,15.3,11.1,20.3,19.6,17.6,13.8,9.3,28.7,23.9,20.5,25.5,20.8,17.4,27.0,19.0,10.0,23.5,26.2,24.5,25.1,24.3,8.1,10.7,13.6
2019-01-15--17:09:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.3,21.0,20.1,15.3,11.1,20.3,19.6,17.6,13.8,9.3,28.7,23.9,20.5,25.5,20.8,17.4,27.0,19.0,10.0,23.5,26.2,24.5,25.1,24.3,8.1,10.7,13.6
2019-01-15--17:13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.3,21.0,20.1,15.3,11.1,20.3,19.6,17.6,13.8,9.3,28.7,23.9,20.5,25.5,20.8,17.4,27.0,19.0,10.0,23.5,26.2,24.5,25.1,24.3,8.1,10.7,13.6
2019-01-15--17:16:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.3,21.0,20.1,15.3,11.1,20.3,19.5,17.6,13.8,9.2,28.6,23.6,20.5,25.6,20.8,17.4,27.0,19.1,10.1,23.6,26.4,24.5,25.2,24.3,8.2,10.7,13.7
2019-01-15--17:20:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.3,21.0,20.1,15.3,11.1,20.3,19.5,17.6,13.8,9.2,28.6,23.6,20.5,25.6,20.8,17.4,27.0,19.1,10.1,23.6,26.4,24.5,25.2,24.3,8.2,10.7,13.7
2019-01-15--17:23:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.3,21.0,20.1,15.3,11.1,20.3,19.5,17.6,13.8,9.2,28.6,23.6,20.5,25.6,20.8,17.4,27.0,19.1,10.1,23.6,26.4,24.5,25.2,24.3,8.2,10.7,13.7
2019-01-15--17:27:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.3,21.0,20.1,15.3,11.1,20.3,19.5,17.6,13.8,9.2,28.6,23.6,20.5,25.6,20.8,17.4,27.0,19.1,10.1,23.6,26.4,24.5,25.2,24.3,8.2,10.7,13.7
2019-01-15--17:31:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.3,20.9,20.1,15.3,11.1,20.3,19.5,17.7,13.8,9.2,28.5,23.5,20.5,25.6,20.7,17.4,27.0,19.1,10.1,23.6,26.4,24.5,25.2,24.4,8.3,10.7,13.7
2019-01-15--17:34:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.3,20.9,20.1,15.3,11.1,20.3,19.5,17.7,13.8,9.2,28.5,23.5,20.5,25.6,20.7,17.4,27.0,19.1,10.1,23.6,26.4,24.5,25.2,24.4,8.3,10.7,13.7
2019-01-15--17:38:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.3,20.9,20.1,15.3,11.1,20.3,19.5,17.7,13.8,9.2,28.5,23.5,20.5,25.6,20.7,17.4,27.0,19.1,10.1,23.6,26.4,24.5,25.2,24.4,8.3,10.7,13.7
2019-01-15--17:41:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.3,20.9,20.1,15.3,11.1,20.3,19.5,17.7,13.8,9.2,28.5,23.5,20.5,25.6,20.7,17.4,27.0,19.1,10.1,23.6,26.4,24.5,25.2,24.4,8.3,10.7,13.7
2019-01-15--17:45:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.3,20.9,20.1,15.3,11.1,20.3,19.5,17.7,13.8,9.2,28.5,23.5,20.5,25.6,20.7,17.4,27.0,19.1,10.1,23.6,26.4,24.5,25.2,24.4,8.3,10.7,13.7
2019-01-15--17:49:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.3,20.9,20.0,15.3,11.1,20.3,19.5,17.7,13.8,9.2,28.4,23.4,20.5,25.7,20.7,17.4,27.0,19.1,10.2,23.7,26.4,24.5,25.3,24.3,8.4,10.7,13.7
2019-01-15--17:52:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.3,20.9,20.0,15.3,11.1,20.3,19.5,17.7,13.8,9.2,28.4,23.4,20.5,25.7,20.7,17.4,27.0,19.1,10.2,23.7,26.4,24.5,25.3,24.3,8.4,10.7,13.7
2019-01-15--17:56:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.3,20.9,20.0,15.3,11.1,20.3,19.5,17.7,13.8,9.2,28.4,23.4,20.5,25.7,20.7,17.4,27.0,19.1,10.2,23.7,26.4,24.5,25.3,24.3,8.4,10.7,13.7
2019-01-15--17:59:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.3,20.9,20.0,15.3,11.1,20.3,19.5,17.7,13.8,9.2,28.4,23.4,20.5,25.7,20.7,17.4,27.0,19.1,10.2,23.7,26.4,24.5,25.3,24.3,8.4,10.7,13.7
2019-01-15--18:03:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.3,20.9,20.0,15.3,11.1,20.3,19.5,17.7,13.8,9.2,28.4,23.4,20.5,25.7,20.7,17.4,27.0,19.1,10.2,23.7,26.4,24.6,25.3,24.3,8.4,10.7,13.7
2019-01-15--18:07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.3,20.9,20.0,15.3,11.1,20.3,19.5,17.7,13.8,9.2,28.4,23.4,20.5,25.7,20.7,17.4,27.0,19.1,10.2,23.7,26.4,24.6,25.3,24.3,8.4,10.7,13.7
2019-01-15--18:10:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.3,20.9,20.0,15.3,11.1,20.3,19.5,17.7,13.8,9.2,28.4,23.4,20.5,25.7,20.7,17.4,27.0,19.1,10.2,23.7,26.4,24.6,25.3,24.3,8.4,10.7,13.7
2019-01-15--18:14:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.3,20.9,20.0,15.3,11.1,20.3,19.5,17.7,13.8,9.2,28.4,23.4,20.5,25.7,20.7,17.4,27.0,19.1,10.2,23.7,26.4,24.6,25.3,24.3,8.4,10.7,13.7
2019-01-15--18:17:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.9,20.0,15.3,11.1,20.3,19.5,17.7,13.8,9.2,28.4,23.4,20.5,25.8,20.7,17.3,27.0,19.2,10.3,23.7,26.4,24.6,25.3,24.3,8.4,10.7,13.7
2019-01-15--18:21:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.9,20.0,15.3,11.1,20.3,19.5,17.7,13.8,9.2,28.4,23.4,20.5,25.8,20.7,17.3,27.0,19.2,10.3,23.7,26.4,24.6,25.3,24.3,8.4,10.7,13.7
2019-01-15--18:25:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.9,20.0,15.3,11.1,20.3,19.5,17.7,13.8,9.2,28.4,23.4,20.5,25.8,20.7,17.3,27.0,19.2,10.3,23.7,26.4,24.6,25.3,24.3,8.4,10.7,13.7
2019-01-15--18:28:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.9,20.0,15.3,11.1,20.3,19.5,17.7,13.8,9.2,28.4,23.4,20.5,25.8,20.7,17.3,27.0,19.2,10.3,23.7,26.4,24.6,25.3,24.3,8.4,10.7,13.7
2019-01-15--18:32:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.9,20.0,15.2,11.1,20.3,19.5,17.7,13.8,9.2,28.4,23.5,20.4,25.8,20.7,17.3,27.0,19.2,10.3,23.7,26.4,24.6,25.3,24.3,8.5,10.7,13.6
2019-01-15--18:35:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.9,20.0,15.2,11.1,20.3,19.5,17.7,13.8,9.2,28.4,23.5,20.4,25.8,20.7,17.3,27.0,19.2,10.3,23.7,26.4,24.6,25.3,24.3,8.5,10.7,13.6
2019-01-15--18:39:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.9,20.0,15.2,11.1,20.3,19.5,17.7,13.8,9.2,28.4,23.5,20.4,25.8,20.7,17.3,27.0,19.2,10.3,23.7,26.4,24.6,25.3,24.3,8.5,10.7,13.6
2019-01-15--18:43:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.9,20.0,15.2,11.1,20.3,19.5,17.7,13.8,9.2,28.4,23.5,20.4,25.8,20.7,17.3,27.0,19.2,10.3,23.7,26.4,24.6,25.3,24.3,8.5,10.7,13.6
2019-01-15--18:46:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.9,20.0,15.2,11.1,20.3,19.5,17.7,13.8,9.2,28.4,23.5,20.4,25.8,20.7,17.3,27.0,19.2,10.3,23.7,26.5,24.6,25.3,24.3,8.5,10.7,13.6
2019-01-15--18:50:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.9,20.0,15.2,11.1,20.3,19.5,17.7,13.8,9.2,28.4,23.5,20.4,25.8,20.7,17.3,27.0,19.2,10.3,23.7,26.5,24.6,25.3,24.3,8.5,10.7,13.6
2019-01-15--18:53:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.9,20.0,15.2,11.1,20.3,19.5,17.7,13.8,9.2,28.4,23.5,20.4,25.8,20.7,17.3,27.0,19.2,10.3,23.7,26.5,24.6,25.3,24.3,8.5,10.7,13.6
2019-01-15--18:57:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.9,20.0,15.2,11.1,20.3,19.5,17.7,13.8,9.2,28.4,23.5,20.4,25.8,20.7,17.3,27.0,19.2,10.3,23.7,26.5,24.6,25.3,24.3,8.5,10.7,13.6
2019-01-15--19:01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.9,20.0,15.2,11.1,20.3,19.5,17.7,13.8,9.2,28.4,23.6,20.4,25.9,20.7,17.3,27.0,19.2,10.4,23.8,26.5,24.6,25.3,24.4,8.5,10.7,13.6
2019-01-15--19:04:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.9,20.0,15.2,11.1,20.3,19.5,17.7,13.8,9.2,28.4,23.6,20.4,25.9,20.7,17.3,27.0,19.2,10.4,23.8,26.5,24.6,25.3,24.4,8.5,10.7,13.6
2019-01-15--19:08:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.9,20.0,15.2,11.1,20.3,19.5,17.7,13.8,9.2,28.4,23.6,20.4,25.9,20.7,17.3,27.0,19.2,10.4,23.8,26.5,24.6,25.3,24.4,8.5,10.7,13.6
2019-01-15--19:11:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.9,20.0,15.2,11.1,20.3,19.5,17.7,13.8,9.2,28.4,23.6,20.4,25.9,20.7,17.3,27.0,19.2,10.4,23.8,26.5,24.6,25.3,24.4,8.5,10.7,13.6
2019-01-15--19:15:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.9,20.0,15.2,11.1,20.3,19.5,17.7,13.8,9.2,28.5,23.6,20.4,25.9,20.8,17.3,27.0,19.3,10.4,23.8,26.5,24.6,25.3,24.4,8.5,10.7,13.6
2019-01-15--19:19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.9,20.0,15.2,11.1,20.3,19.5,17.7,13.8,9.2,28.5,23.6,20.4,25.9,20.8,17.3,27.0,19.3,10.4,23.8,26.5,24.6,25.3,24.4,8.4,10.7,13.6
2019-01-15--19:22:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.9,20.0,15.2,11.1,20.3,19.5,17.7,13.8,9.2,28.5,23.6,20.4,25.9,20.8,17.3,27.0,19.3,10.4,23.8,26.5,24.6,25.3,24.4,8.4,10.7,13.6
2019-01-15--19:26:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.9,20.0,15.2,11.1,20.3,19.5,17.7,13.8,9.2,28.5,23.6,20.4,25.9,20.8,17.3,27.0,19.3,10.4,23.8,26.5,24.6,25.3,24.4,8.4,10.7,13.6
2019-01-15--19:29:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.9,20.0,15.2,11.1,20.3,19.5,17.7,13.8,9.2,28.5,23.6,20.4,25.9,20.8,17.3,27.0,19.3,10.4,23.8,26.5,24.6,25.3,24.4,8.4,10.7,13.6
2019-01-15--19:33:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.9,20.0,15.2,11.0,20.3,19.5,17.7,13.8,9.2,28.5,23.6,20.4,25.9,20.8,17.3,27.0,19.3,10.4,23.8,26.5,24.6,25.4,24.4,8.4,10.7,13.6
2019-01-15--19:37:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.9,20.0,15.2,11.0,20.3,19.5,17.7,13.8,9.2,28.5,23.6,20.4,25.9,20.8,17.3,27.0,19.3,10.4,23.8,26.5,24.6,25.4,24.4,8.4,10.7,13.6
2019-01-15--19:40:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.9,20.0,15.2,11.0,20.3,19.5,17.7,13.8,9.2,28.5,23.6,20.4,25.9,20.8,17.3,27.0,19.3,10.4,23.8,26.5,24.6,25.4,24.4,8.4,10.7,13.6
2019-01-15--19:44:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.9,20.0,15.2,11.0,20.3,19.5,17.7,13.8,9.2,28.5,23.6,20.4,25.9,20.8,17.3,27.0,19.3,10.4,23.8,26.5,24.6,25.4,24.4,8.4,10.7,13.6
2019-01-15--19:47:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.9,19.9,15.2,11.0,20.3,19.5,17.7,13.8,9.3,28.6,23.7,20.4,26.0,20.8,17.3,27.0,19.3,10.5,23.8,26.5,24.7,25.4,24.4,8.4,10.7,13.6
2019-01-15--19:51:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.9,19.9,15.2,11.0,20.3,19.5,17.7,13.8,9.3,28.6,23.7,20.4,26.0,20.8,17.3,27.0,19.3,10.5,23.8,26.5,24.7,25.4,24.4,8.4,10.7,13.6
2019-01-15--19:55:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.9,19.9,15.2,11.0,20.3,19.5,17.7,13.8,9.3,28.6,23.7,20.4,26.0,20.8,17.3,27.0,19.3,10.5,23.8,26.5,24.7,25.4,24.4,8.4,10.7,13.6
2019-01-15--19:58:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.9,19.9,15.2,11.0,20.3,19.5,17.7,13.8,9.3,28.6,23.7,20.4,26.0,20.8,17.3,27.0,19.3,10.5,23.8,26.5,24.7,25.4,24.4,8.4,10.7,13.6
2019-01-15--20:02:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.9,19.9,15.2,11.0,20.3,19.5,17.7,13.8,9.3,28.6,23.7,20.4,26.1,20.8,17.3,27.0,19.3,10.5,23.9,26.5,24.7,25.4,24.4,8.4,10.7,13.6
2019-01-15--20:05:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.9,19.9,15.2,11.0,20.3,19.5,17.7,13.8,9.3,28.6,23.7,20.4,26.1,20.8,17.3,27.0,19.3,10.5,23.9,26.5,24.7,25.4,24.4,8.4,10.7,13.6
2019-01-15--20:09:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.9,19.9,15.2,11.0,20.3,19.5,17.7,13.8,9.3,28.6,23.7,20.4,26.1,20.8,17.3,27.0,19.3,10.5,23.9,26.5,24.7,25.4,24.4,8.4,10.7,13.6
2019-01-15--20:13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.9,19.9,15.2,11.0,20.3,19.5,17.7,13.8,9.3,28.6,23.7,20.4,26.1,20.8,17.3,27.0,19.3,10.5,23.9,26.5,24.7,25.4,24.4,8.4,10.7,13.6
2019-01-15--20:16:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.8,19.9,15.2,11.0,20.3,19.5,17.7,13.8,9.3,28.6,23.8,20.4,26.1,20.8,17.3,27.1,19.3,10.5,23.9,26.5,24.7,25.4,24.4,8.4,10.7,13.6
2019-01-15--20:20:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.8,19.9,15.2,11.0,20.3,19.5,17.7,13.8,9.3,28.6,23.8,20.4,26.1,20.8,17.3,27.1,19.3,10.5,23.9,26.5,24.7,25.4,24.4,8.4,10.7,13.6
2019-01-15--20:23:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.8,19.9,15.2,11.0,20.3,19.5,17.7,13.8,9.3,28.6,23.8,20.4,26.1,20.8,17.3,27.1,19.3,10.5,23.9,26.5,24.7,25.4,24.4,8.4,10.7,13.6
2019-01-15--20:27:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.8,19.9,15.2,11.0,20.3,19.5,17.7,13.8,9.3,28.6,23.8,20.4,26.1,20.8,17.3,27.1,19.3,10.5,23.9,26.5,24.7,25.4,24.4,8.4,10.7,13.6
2019-01-15--20:31:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.8,19.9,15.2,11.0,20.3,19.5,17.7,13.8,9.3,28.7,23.8,20.4,26.1,20.8,17.3,27.1,19.4,10.5,23.9,26.6,24.7,25.5,24.4,8.4,10.7,13.6
2019-01-15--20:34:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.8,19.9,15.2,11.0,20.3,19.5,17.7,13.8,9.3,28.7,23.8,20.4,26.1,20.8,17.3,27.1,19.4,10.5,23.9,26.6,24.7,25.5,24.4,8.4,10.7,13.6
2019-01-15--20:38:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.8,19.9,15.2,11.0,20.3,19.5,17.7,13.8,9.3,28.7,23.8,20.4,26.1,20.8,17.3,27.1,19.4,10.5,23.9,26.6,24.7,25.5,24.4,8.4,10.7,13.6
2019-01-15--20:41:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.8,19.9,15.2,11.0,20.3,19.5,17.7,13.8,9.3,28.7,23.8,20.4,26.1,20.8,17.3,27.1,19.4,10.5,23.9,26.6,24.7,25.5,24.4,8.4,10.7,13.6
2019-01-15--20:45:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.8,19.9,15.2,11.0,20.3,19.5,17.7,13.8,9.3,28.7,23.9,20.4,26.2,20.8,17.3,27.1,19.4,10.5,23.9,26.6,24.7,25.5,24.4,8.4,10.7,13.6
2019-01-15--20:49:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.2,20.8,19.9,15.2,11.0,20.3,19.5,17.7,13.8,9.3,28.7,23.9,20.4,26.2,20.8,17.3,27.1,19.4,10.5,23.9,26.6,24.7,25.5,24.4,8.3,10.7,13.6
