x,112,116,120,124,128,132,APAR_111.1,APAR_112.2,APAR_113.3,APAR_114.4,APAR_115.5,APAR_116.6,APAR_117.7,APAR_118.8,APAR_119.9,APAR_120.10,APAR_121.11,APAR_122.12,APAR_123.13,APAR_124.14,APAR_125.15,APAR_126.16,APAR_127.17,APAR_128.18,APAR_129.19,FIF_104.4,FIF_105.5,FIF_106.6,APAR_19.19,APAR_20.20
2019-01-15--00:53:48,NaN,NaN,NaN,NaN,NaN,NaN,34.9,35.2,33.5,55.7,91.7,43.7,44.0,46.9,58.8,33.0,35.9,41.4,48.2,40.5,49.6,62.1,42.2,55.0,67.7,31.000000,26.000000,26.000000,57.4,88.8
2019-01-15--00:57:24,NaN,NaN,NaN,NaN,NaN,NaN,34.8,35.1,33.5,55.7,91.8,43.7,44.0,46.9,58.8,33.0,35.9,41.4,48.2,40.3,49.5,62.1,42.2,55.0,67.6,30.000000,26.000000,26.000000,58.6,88.8
2019-01-15--01:01:00,NaN,NaN,NaN,NaN,NaN,NaN,34.8,35.1,33.5,55.7,91.8,43.7,44.0,46.9,58.8,33.0,35.9,41.4,48.2,40.3,49.5,62.1,42.2,55.0,67.6,30.000000,26.000000,26.000000,58.6,88.8
2019-01-15--01:04:36,NaN,NaN,NaN,NaN,NaN,NaN,34.8,35.0,33.5,55.7,91.8,43.7,44.0,46.9,58.8,33.0,35.9,41.4,48.2,40.4,49.5,62.0,42.2,55.0,67.6,30.000000,26.000000,26.000000,59.0,88.8
2019-01-15--01:08:12,NaN,NaN,NaN,NaN,NaN,NaN,34.8,35.0,33.5,55.7,91.8,43.7,44.0,46.9,58.8,33.0,35.9,41.4,48.2,40.4,49.5,62.0,42.2,55.0,67.6,30.000000,26.000000,26.000000,59.0,88.8
2019-01-15--01:11:48,NaN,NaN,NaN,NaN,NaN,NaN,34.8,35.0,33.5,55.7,91.8,43.7,44.0,46.9,58.8,33.0,35.9,41.4,48.2,40.4,49.5,62.0,42.2,55.0,67.6,30.000000,26.000000,26.000000,59.0,88.8
2019-01-15--01:15:24,NaN,NaN,NaN,NaN,NaN,NaN,34.7,35.0,33.4,55.8,91.8,43.7,44.0,46.9,58.8,33.0,35.9,41.4,48.2,40.3,49.4,62.0,42.2,55.0,67.6,30.000000,26.000000,26.000000,59.0,88.8
2019-01-15--01:19:00,NaN,NaN,NaN,NaN,NaN,NaN,34.7,35.0,33.4,55.8,91.8,43.7,44.0,46.9,58.8,33.0,35.9,41.4,48.2,40.3,49.4,62.0,42.2,55.0,67.6,30.000000,26.000000,26.000000,59.2,88.8
2019-01-15--01:22:36,NaN,NaN,NaN,NaN,NaN,NaN,34.7,35.0,33.4,55.8,91.8,43.7,44.0,46.9,58.8,33.0,35.9,41.4,48.2,40.3,49.4,62.0,42.2,55.0,67.6,30.000000,26.000000,26.000000,59.2,88.8
2019-01-15--01:26:12,NaN,NaN,NaN,NaN,NaN,NaN,34.7,35.0,33.4,55.8,91.8,43.7,44.0,46.9,58.8,33.0,35.9,41.4,48.2,40.3,49.4,62.0,42.2,55.0,67.6,30.000000,26.000000,26.000000,59.2,88.8
2019-01-15--01:29:48,NaN,NaN,NaN,NaN,NaN,NaN,34.7,35.0,33.4,55.8,91.8,43.7,44.0,46.9,58.8,33.0,35.9,41.4,48.2,40.3,49.4,62.0,42.2,55.0,67.6,30.000000,26.000000,26.000000,59.2,88.8
2019-01-15--01:33:24,NaN,NaN,NaN,NaN,NaN,NaN,34.7,35.0,33.4,55.8,91.7,43.7,44.0,46.9,58.9,33.0,35.8,41.4,48.2,40.3,49.4,62.0,42.3,55.0,67.5,31.000000,27.000000,26.000000,59.2,88.8
2019-01-15--01:37:00,NaN,NaN,NaN,NaN,NaN,NaN,34.7,35.0,33.4,55.8,91.7,43.7,44.0,46.9,58.9,33.0,35.8,41.4,48.2,40.3,49.4,62.0,42.3,55.0,67.5,31.000000,27.000000,26.000000,59.2,88.8
2019-01-15--01:40:36,NaN,NaN,NaN,NaN,NaN,NaN,34.7,35.0,33.4,55.8,91.7,43.7,44.0,46.9,58.9,33.0,35.8,41.4,48.2,40.3,49.4,62.0,42.3,55.0,67.5,31.000000,27.000000,26.000000,59.2,88.8
2019-01-15--01:44:12,NaN,NaN,NaN,NaN,NaN,NaN,34.7,35.0,33.4,55.8,91.7,43.7,44.0,46.9,58.9,33.0,35.8,41.4,48.2,40.3,49.4,62.0,42.3,55.0,67.5,31.000000,27.000000,26.000000,59.2,88.8
2019-01-15--01:47:48,NaN,NaN,NaN,NaN,NaN,NaN,34.7,35.0,33.4,55.8,91.7,43.7,44.0,46.8,58.9,33.0,35.8,41.4,48.1,40.3,49.4,62.0,42.3,55.0,67.5,31.000000,27.000000,26.000000,59.1,88.9
2019-01-15--01:51:24,NaN,NaN,NaN,NaN,NaN,NaN,34.7,35.0,33.4,55.8,91.7,43.7,44.0,46.8,58.9,33.0,35.8,41.4,48.1,40.3,49.4,62.0,42.3,55.0,67.5,31.000000,27.000000,26.000000,59.1,88.9
2019-01-15--01:55:00,NaN,NaN,NaN,NaN,NaN,NaN,34.7,35.0,33.4,55.8,91.7,43.7,44.0,46.8,58.9,33.0,35.8,41.4,48.1,40.3,49.4,62.0,42.3,55.0,67.5,31.000000,27.000000,26.000000,59.1,88.9
2019-01-15--01:58:36,NaN,NaN,NaN,NaN,NaN,NaN,34.7,35.0,33.4,55.8,91.7,43.7,44.0,46.8,58.9,33.0,35.8,41.4,48.1,40.3,49.4,62.0,42.3,55.0,67.5,31.000000,27.000000,26.000000,59.1,88.9
2019-01-15--02:02:12,NaN,NaN,NaN,NaN,NaN,NaN,34.7,35.0,33.4,55.9,91.6,43.7,44.0,46.8,58.9,33.0,35.9,41.4,48.2,40.3,49.5,62.0,42.3,55.0,67.4,31.000000,26.000000,26.000000,58.9,88.9
2019-01-15--02:05:48,NaN,NaN,NaN,NaN,NaN,NaN,34.7,35.0,33.4,55.9,91.6,43.7,44.0,46.8,58.9,33.0,35.9,41.4,48.2,40.3,49.5,62.0,42.3,55.0,67.4,31.000000,26.000000,26.000000,58.9,88.9
2019-01-15--02:09:24,NaN,NaN,NaN,NaN,NaN,NaN,34.7,35.0,33.4,55.9,91.6,43.7,44.0,46.8,58.9,33.0,35.9,41.4,48.2,40.3,49.5,62.0,42.3,55.0,67.4,31.000000,26.000000,26.000000,58.9,88.9
2019-01-15--02:13:00,NaN,NaN,NaN,NaN,NaN,NaN,34.7,35.0,33.4,55.9,91.6,43.7,44.0,46.8,58.9,33.0,35.9,41.4,48.2,40.3,49.5,62.0,42.3,55.0,67.4,31.000000,26.000000,26.000000,58.9,88.9
2019-01-15--02:16:36,NaN,NaN,NaN,NaN,NaN,NaN,34.6,35.0,33.4,55.9,91.6,43.7,44.0,46.8,58.9,33.0,35.8,41.4,48.1,40.3,49.5,62.0,42.3,55.0,67.4,31.000000,26.000000,26.000000,58.9,88.9
2019-01-15--02:20:12,NaN,NaN,NaN,NaN,NaN,NaN,34.6,35.0,33.4,55.9,91.6,43.7,44.0,46.8,58.9,33.0,35.8,41.4,48.1,40.3,49.5,62.0,42.3,55.0,67.4,31.000000,26.000000,26.000000,58.9,88.9
2019-01-15--02:23:48,NaN,NaN,NaN,NaN,NaN,NaN,34.6,35.0,33.4,55.9,91.6,43.7,44.0,46.8,58.9,33.0,35.8,41.4,48.1,40.3,49.5,62.0,42.3,55.0,67.4,31.000000,26.000000,26.000000,58.9,88.9
2019-01-15--02:27:24,NaN,NaN,NaN,NaN,NaN,NaN,34.6,35.0,33.4,55.9,91.6,43.7,44.0,46.8,58.9,33.0,35.8,41.4,48.1,40.3,49.5,62.0,42.3,55.0,67.4,31.000000,26.000000,26.000000,58.9,88.9
2019-01-15--02:31:00,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.9,33.4,55.9,91.6,43.7,44.0,46.8,58.9,33.0,35.8,41.4,48.1,40.3,49.5,62.0,42.3,54.9,67.4,30.000000,27.000000,26.000000,58.9,88.9
2019-01-15--02:34:36,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.9,33.4,55.9,91.6,43.7,44.0,46.8,58.9,33.0,35.8,41.4,48.1,40.3,49.5,62.0,42.3,54.9,67.4,30.000000,27.000000,26.000000,58.9,88.9
2019-01-15--02:38:12,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.9,33.4,55.9,91.6,43.7,44.0,46.8,58.9,33.0,35.8,41.4,48.1,40.3,49.5,62.0,42.3,54.9,67.4,30.000000,27.000000,26.000000,58.9,88.9
2019-01-15--02:41:48,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.9,33.4,55.9,91.6,43.7,44.0,46.8,58.9,33.0,35.8,41.4,48.1,40.3,49.5,62.0,42.3,54.9,67.4,30.000000,27.000000,26.000000,58.9,88.9
2019-01-15--02:45:24,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.9,33.4,55.9,91.6,43.7,44.0,46.8,58.9,33.0,35.8,41.4,48.1,40.3,49.5,62.0,42.3,54.9,67.4,30.000000,27.000000,26.000000,58.9,88.9
2019-01-15--02:49:00,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.9,33.4,55.9,91.6,43.7,44.0,46.8,58.9,33.0,35.7,41.4,48.1,40.3,49.5,62.0,42.3,54.9,67.3,31.000000,27.000000,26.000000,58.8,88.9
2019-01-15--02:52:36,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.9,33.4,55.9,91.6,43.7,44.0,46.8,58.9,33.0,35.7,41.4,48.1,40.3,49.5,62.0,42.3,54.9,67.3,31.000000,27.000000,26.000000,58.8,88.9
2019-01-15--02:56:12,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.9,33.4,55.9,91.6,43.7,44.0,46.8,58.9,33.0,35.7,41.4,48.1,40.3,49.5,62.0,42.3,54.9,67.3,31.000000,27.000000,26.000000,58.8,88.9
2019-01-15--02:59:48,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.9,33.4,55.9,91.6,43.7,44.0,46.8,58.9,33.0,35.7,41.4,48.1,40.3,49.5,62.0,42.3,54.9,67.3,31.000000,27.000000,26.000000,58.8,88.9
2019-01-15--03:03:24,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.9,33.3,55.9,91.6,43.7,44.0,46.8,58.9,32.9,35.7,41.4,48.1,40.3,49.5,62.0,42.4,54.9,67.3,31.000000,26.000000,27.000000,58.5,88.9
2019-01-15--03:07:00,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.9,33.3,55.9,91.6,43.7,44.0,46.8,58.9,32.9,35.7,41.4,48.1,40.3,49.5,62.0,42.4,54.9,67.3,31.000000,26.000000,27.000000,58.5,88.9
2019-01-15--03:10:36,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.9,33.3,55.9,91.6,43.7,44.0,46.8,58.9,32.9,35.7,41.4,48.1,40.3,49.5,62.0,42.4,54.9,67.3,31.000000,26.000000,27.000000,58.5,88.9
2019-01-15--03:14:12,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.9,33.3,55.9,91.6,43.7,44.0,46.8,58.9,32.9,35.7,41.4,48.1,40.3,49.5,62.0,42.4,54.9,67.3,31.000000,26.000000,27.000000,58.5,88.9
2019-01-15--03:17:48,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.9,33.3,55.9,91.6,43.7,44.0,46.8,58.9,32.9,35.8,41.3,48.1,40.4,49.5,62.0,42.4,54.9,67.2,31.000000,26.000000,26.000000,58.0,88.9
2019-01-15--03:21:24,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.9,33.3,55.9,91.6,43.7,44.0,46.8,58.9,32.9,35.8,41.3,48.1,40.4,49.5,62.0,42.4,54.9,67.2,31.000000,26.000000,26.000000,58.0,88.9
2019-01-15--03:25:00,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.9,33.3,55.9,91.6,43.7,44.0,46.8,58.9,32.9,35.8,41.3,48.1,40.4,49.5,62.0,42.4,54.9,67.2,31.000000,26.000000,26.000000,58.0,88.9
2019-01-15--03:28:36,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.9,33.3,55.9,91.6,43.7,44.0,46.8,58.9,32.9,35.8,41.3,48.1,40.4,49.5,62.0,42.4,54.9,67.2,31.000000,26.000000,26.000000,58.0,88.9
2019-01-15--03:32:12,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.9,33.3,55.9,91.6,43.7,44.0,46.8,58.9,32.9,35.7,41.3,48.1,40.3,49.5,62.0,42.4,54.9,67.2,31.000000,26.000000,26.000000,58.2,88.9
2019-01-15--03:35:48,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.9,33.3,55.9,91.6,43.7,44.0,46.8,58.9,32.9,35.7,41.3,48.1,40.3,49.5,62.0,42.4,54.9,67.2,31.000000,26.000000,26.000000,58.2,88.9
2019-01-15--03:39:24,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.9,33.3,55.9,91.6,43.7,44.0,46.8,58.9,32.9,35.7,41.3,48.1,40.3,49.5,62.0,42.4,54.9,67.2,31.000000,26.000000,26.000000,58.2,88.9
2019-01-15--03:43:00,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.9,33.3,55.9,91.6,43.7,44.0,46.8,58.9,32.9,35.7,41.3,48.1,40.3,49.5,62.0,42.4,54.9,67.2,31.000000,26.000000,26.000000,58.2,88.9
2019-01-15--03:46:36,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.9,33.3,55.9,91.6,43.7,44.0,46.8,58.9,32.9,35.7,41.3,48.1,40.4,49.6,62.0,42.4,54.9,67.2,32.000000,27.000000,27.000000,58.2,88.9
2019-01-15--03:50:12,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.9,33.3,55.9,91.6,43.7,44.0,46.8,58.9,32.9,35.7,41.3,48.1,40.4,49.6,62.0,42.4,54.9,67.2,32.000000,27.000000,27.000000,58.2,88.9
2019-01-15--03:53:48,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.9,33.3,55.9,91.6,43.7,44.0,46.8,58.9,32.9,35.7,41.3,48.1,40.4,49.6,62.0,42.4,54.9,67.2,32.000000,27.000000,27.000000,58.2,88.9
2019-01-15--03:57:24,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.9,33.3,55.9,91.6,43.7,44.0,46.8,58.9,32.9,35.7,41.3,48.1,40.4,49.6,62.0,42.4,54.9,67.2,32.000000,27.000000,27.000000,58.2,88.9
2019-01-15--04:01:00,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.9,33.3,55.9,91.6,43.7,44.0,46.8,58.9,32.9,35.7,41.3,48.1,40.4,49.5,62.0,42.4,54.9,67.1,32.000000,27.000000,27.000000,57.3,88.9
2019-01-15--04:04:36,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.9,33.3,55.9,91.6,43.7,44.0,46.8,58.9,32.9,35.7,41.3,48.1,40.4,49.5,62.0,42.4,54.9,67.1,32.000000,27.000000,27.000000,57.3,88.9
2019-01-15--04:08:12,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.9,33.3,55.9,91.6,43.7,44.0,46.8,58.9,32.9,35.7,41.3,48.1,40.4,49.5,62.0,42.4,54.9,67.1,32.000000,27.000000,27.000000,57.3,88.9
2019-01-15--04:11:48,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.9,33.3,55.9,91.6,43.7,44.0,46.8,58.9,32.9,35.7,41.3,48.1,40.4,49.5,62.0,42.4,54.9,67.1,32.000000,27.000000,27.000000,57.3,88.9
2019-01-15--04:15:24,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.9,33.2,55.9,91.6,43.7,44.0,46.8,58.9,32.9,35.6,41.3,48.1,40.4,49.6,62.0,42.4,54.9,67.1,32.000000,26.000000,27.000000,57.3,88.9
2019-01-15--04:19:00,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.9,33.2,55.9,91.6,43.7,44.0,46.8,58.9,32.9,35.6,41.3,48.1,40.4,49.6,62.0,42.4,54.9,67.1,32.000000,26.000000,27.000000,56.6,88.9
2019-01-15--04:22:36,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.9,33.2,55.9,91.6,43.7,44.0,46.8,58.9,32.9,35.6,41.3,48.1,40.4,49.6,62.0,42.4,54.9,67.1,32.000000,26.000000,27.000000,56.6,88.9
2019-01-15--04:26:12,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.9,33.2,55.9,91.6,43.7,44.0,46.8,58.9,32.9,35.6,41.3,48.1,40.4,49.6,62.0,42.4,54.9,67.1,32.000000,26.000000,27.000000,56.6,88.9
2019-01-15--04:29:48,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.9,33.2,55.9,91.6,43.7,44.0,46.8,58.9,32.9,35.6,41.3,48.1,40.4,49.6,62.0,42.4,54.9,67.1,32.000000,26.000000,27.000000,56.6,88.9
2019-01-15--04:33:24,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.8,33.2,55.9,91.6,43.7,44.0,46.8,58.9,32.8,35.6,41.3,48.1,40.4,49.6,62.0,42.4,54.9,67.0,33.000000,26.000000,27.000000,55.8,88.9
2019-01-15--04:37:00,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.8,33.2,55.9,91.6,43.7,44.0,46.8,58.9,32.8,35.6,41.3,48.1,40.4,49.6,62.0,42.4,54.9,67.0,33.000000,26.000000,27.000000,55.8,88.9
2019-01-15--04:40:36,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.8,33.2,55.9,91.6,43.7,44.0,46.8,58.9,32.8,35.6,41.3,48.1,40.4,49.6,62.0,42.4,54.9,67.0,33.000000,26.000000,27.000000,55.8,88.9
2019-01-15--04:44:12,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.8,33.2,55.9,91.6,43.7,44.0,46.8,58.9,32.8,35.6,41.3,48.1,40.4,49.6,62.0,42.4,54.9,67.0,33.000000,26.000000,27.000000,55.8,88.9
2019-01-15--04:47:48,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.8,33.2,55.9,91.7,43.7,43.9,46.8,58.9,32.8,35.7,41.3,48.1,40.4,49.5,62.0,42.4,54.9,67.0,31.000000,27.000000,26.000000,55.9,88.9
2019-01-15--04:51:24,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.8,33.2,55.9,91.7,43.7,43.9,46.8,58.9,32.8,35.7,41.3,48.1,40.4,49.5,62.0,42.4,54.9,67.0,31.000000,27.000000,26.000000,55.9,88.9
2019-01-15--04:55:00,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.8,33.2,55.9,91.7,43.7,43.9,46.8,58.9,32.8,35.7,41.3,48.1,40.4,49.5,62.0,42.4,54.9,67.0,31.000000,27.000000,26.000000,55.9,88.9
2019-01-15--04:58:36,NaN,NaN,NaN,NaN,NaN,NaN,34.6,34.8,33.2,55.9,91.7,43.7,43.9,46.8,58.9,32.8,35.7,41.3,48.1,40.4,49.5,62.0,42.4,54.9,67.0,31.000000,27.000000,26.000000,55.9,88.9
2019-01-15--05:02:12,NaN,NaN,NaN,NaN,NaN,NaN,34.5,34.8,33.2,55.8,91.8,43.7,43.9,46.8,59.0,32.9,35.7,41.3,48.1,40.3,49.5,62.0,42.4,54.9,67.0,31.000000,27.000000,27.000000,56.4,89.0
2019-01-15--05:05:48,NaN,NaN,NaN,NaN,NaN,NaN,34.5,34.8,33.2,55.8,91.8,43.7,43.9,46.8,59.0,32.9,35.7,41.3,48.1,40.3,49.5,62.0,42.4,54.9,67.0,31.000000,27.000000,27.000000,56.4,89.0
2019-01-15--05:09:24,NaN,NaN,NaN,NaN,NaN,NaN,34.5,34.8,33.2,55.8,91.8,43.7,43.9,46.8,59.0,32.9,35.7,41.3,48.1,40.3,49.5,62.0,42.4,54.9,67.0,31.000000,27.000000,27.000000,56.4,89.0
2019-01-15--05:13:00,NaN,NaN,NaN,NaN,NaN,NaN,34.5,34.8,33.2,55.8,91.8,43.7,43.9,46.8,59.0,32.9,35.7,41.3,48.1,40.3,49.5,62.0,42.4,54.9,67.0,31.000000,27.000000,27.000000,56.4,89.0
2019-01-15--05:16:36,NaN,NaN,NaN,NaN,NaN,NaN,34.5,34.8,33.2,55.8,91.8,43.7,43.9,46.8,59.0,32.9,35.7,41.3,48.1,40.3,49.5,62.0,42.4,54.9,66.9,31.000000,27.000000,27.000000,56.6,89.0
2019-01-15--05:20:12,NaN,NaN,NaN,NaN,NaN,NaN,34.5,34.8,33.2,55.8,91.8,43.7,43.9,46.8,59.0,32.9,35.7,41.3,48.1,40.3,49.5,62.0,42.4,54.9,66.9,31.000000,27.000000,27.000000,56.6,89.0
2019-01-15--05:23:48,NaN,NaN,NaN,NaN,NaN,NaN,34.5,34.8,33.2,55.8,91.8,43.7,43.9,46.8,59.0,32.9,35.7,41.3,48.1,40.3,49.5,62.0,42.4,54.9,66.9,31.000000,27.000000,27.000000,56.6,89.0
2019-01-15--05:27:24,NaN,NaN,NaN,NaN,NaN,NaN,34.5,34.8,33.2,55.8,91.8,43.7,43.9,46.8,59.0,32.9,35.7,41.3,48.1,40.3,49.5,62.0,42.4,54.9,66.9,31.000000,27.000000,27.000000,56.6,89.0
2019-01-15--05:31:00,NaN,NaN,NaN,NaN,NaN,NaN,34.5,34.7,33.2,55.9,91.8,43.7,43.9,46.8,59.0,32.9,35.7,41.2,48.0,40.3,49.5,62.0,42.4,54.9,66.9,30.000000,26.000000,27.000000,56.9,89.0
2019-01-15--05:34:36,NaN,NaN,NaN,NaN,NaN,NaN,34.5,34.7,33.2,55.9,91.8,43.7,43.9,46.8,59.0,32.9,35.7,41.2,48.0,40.3,49.5,62.0,42.4,54.9,66.9,30.000000,26.000000,27.000000,56.9,89.0
2019-01-15--05:38:12,NaN,NaN,NaN,NaN,NaN,NaN,34.5,34.7,33.2,55.9,91.8,43.7,43.9,46.8,59.0,32.9,35.7,41.2,48.0,40.3,49.5,62.0,42.4,54.9,66.9,30.000000,26.000000,27.000000,56.9,89.0
2019-01-15--05:41:48,NaN,NaN,NaN,NaN,NaN,NaN,34.5,34.7,33.2,55.9,91.8,43.7,43.9,46.8,59.0,32.9,35.7,41.2,48.0,40.3,49.5,62.0,42.4,54.9,66.9,30.000000,26.000000,27.000000,56.9,89.0
2019-01-15--05:45:24,NaN,NaN,NaN,NaN,NaN,NaN,34.5,34.7,33.2,55.9,91.8,43.6,43.9,46.8,59.0,32.9,35.7,41.2,48.0,40.3,49.5,62.0,42.4,54.9,66.9,30.000000,26.000000,27.000000,56.9,89.0
2019-01-15--05:49:00,NaN,NaN,NaN,NaN,NaN,NaN,34.5,34.7,33.2,55.9,91.8,43.6,43.9,46.8,59.0,32.9,35.7,41.2,48.0,40.2,49.5,62.0,42.5,54.9,66.9,30.000000,27.000000,26.000000,57.6,89.0
2019-01-15--05:52:36,NaN,NaN,NaN,NaN,NaN,NaN,34.5,34.7,33.2,55.9,91.8,43.6,43.9,46.8,59.0,32.9,35.7,41.2,48.0,40.2,49.5,62.0,42.5,54.9,66.9,30.000000,27.000000,26.000000,57.6,89.0
2019-01-15--05:56:12,NaN,NaN,NaN,NaN,NaN,NaN,34.5,34.7,33.2,55.9,91.8,43.6,43.9,46.8,59.0,32.9,35.7,41.2,48.0,40.2,49.5,62.0,42.5,54.9,66.9,30.000000,27.000000,26.000000,57.6,89.0
2019-01-15--05:59:48,NaN,NaN,NaN,NaN,NaN,NaN,34.5,34.7,33.2,55.9,91.8,43.6,43.9,46.8,59.0,32.9,35.7,41.2,48.0,40.2,49.5,62.0,42.5,54.9,66.9,30.000000,27.000000,26.000000,57.6,89.0
2019-01-15--06:03:24,NaN,NaN,NaN,NaN,NaN,NaN,34.4,34.7,33.1,55.9,91.8,43.7,43.9,46.8,59.0,32.9,35.7,41.2,48.0,40.2,49.5,62.0,42.5,54.9,66.9,31.000000,26.000000,26.000000,57.9,89.0
2019-01-15--06:07:00,NaN,NaN,NaN,NaN,NaN,NaN,34.4,34.7,33.1,55.9,91.8,43.7,43.9,46.8,59.0,32.9,35.7,41.2,48.0,40.2,49.5,62.0,42.5,54.9,66.9,31.000000,26.000000,26.000000,57.9,89.0
2019-01-15--06:10:36,NaN,NaN,NaN,NaN,NaN,NaN,34.4,34.7,33.1,55.9,91.8,43.7,43.9,46.8,59.0,32.9,35.7,41.2,48.0,40.2,49.5,62.0,42.5,54.9,66.9,31.000000,26.000000,26.000000,57.9,89.0
2019-01-15--06:14:12,NaN,NaN,NaN,NaN,NaN,NaN,34.4,34.7,33.1,55.9,91.8,43.7,43.9,46.8,59.0,32.9,35.7,41.2,48.0,40.2,49.5,62.0,42.5,54.9,66.9,31.000000,26.000000,26.000000,57.9,89.0
2019-01-15--06:17:48,NaN,NaN,NaN,NaN,NaN,NaN,34.3,34.6,33.1,56.0,91.8,43.6,43.9,46.8,59.0,33.0,35.7,41.2,48.0,40.3,49.4,61.9,42.5,54.9,66.8,31.000000,26.000000,26.000000,57.9,89.0
2019-01-15--06:21:24,NaN,NaN,NaN,NaN,NaN,NaN,34.3,34.6,33.1,56.0,91.8,43.6,43.9,46.8,59.0,33.0,35.7,41.2,48.0,40.3,49.4,61.9,42.5,54.9,66.8,31.000000,26.000000,26.000000,57.9,89.0
2019-01-15--06:25:00,NaN,NaN,NaN,NaN,NaN,NaN,34.3,34.6,33.1,56.0,91.8,43.6,43.9,46.8,59.0,33.0,35.7,41.2,48.0,40.3,49.4,61.9,42.5,54.9,66.8,31.000000,26.000000,26.000000,57.9,89.0
2019-01-15--06:28:36,NaN,NaN,NaN,NaN,NaN,NaN,34.3,34.6,33.1,56.0,91.8,43.6,43.9,46.8,59.0,33.0,35.7,41.2,48.0,40.3,49.4,61.9,42.5,54.9,66.8,31.000000,26.000000,26.000000,57.9,89.0
2019-01-15--06:32:12,NaN,NaN,NaN,NaN,NaN,NaN,34.3,34.5,33.1,56.0,91.8,43.6,43.9,46.8,59.0,32.9,35.7,41.2,48.0,40.3,49.4,61.9,42.5,55.0,66.8,32.000000,26.000000,27.000000,57.9,89.0
2019-01-15--06:35:48,NaN,NaN,NaN,NaN,NaN,NaN,34.3,34.5,33.1,56.0,91.8,43.6,43.9,46.8,59.0,32.9,35.7,41.2,48.0,40.3,49.4,61.9,42.5,55.0,66.8,32.000000,26.000000,27.000000,57.9,89.0
2019-01-15--06:39:24,NaN,NaN,NaN,NaN,NaN,NaN,34.3,34.5,33.1,56.0,91.8,43.6,43.9,46.8,59.0,32.9,35.7,41.2,48.0,40.3,49.4,61.9,42.5,55.0,66.8,32.000000,26.000000,27.000000,57.9,89.0
2019-01-15--06:43:00,NaN,NaN,NaN,NaN,NaN,NaN,34.3,34.5,33.1,56.0,91.8,43.6,43.9,46.8,59.0,32.9,35.7,41.2,48.0,40.3,49.4,61.9,42.5,55.0,66.8,32.000000,26.000000,27.000000,57.9,89.0
2019-01-15--06:46:36,NaN,NaN,NaN,NaN,NaN,NaN,34.3,34.5,33.1,56.0,91.8,43.6,43.9,46.8,59.0,33.0,35.7,41.2,48.0,40.3,49.4,61.9,42.5,54.9,66.8,32.000000,26.000000,27.000000,57.8,89.0
2019-01-15--06:50:12,NaN,NaN,NaN,NaN,NaN,NaN,34.3,34.5,33.1,56.0,91.8,43.6,43.9,46.8,59.0,33.0,35.7,41.2,48.0,40.3,49.4,61.9,42.5,54.9,66.8,32.000000,26.000000,27.000000,57.8,89.0
2019-01-15--06:53:48,NaN,NaN,NaN,NaN,NaN,NaN,34.3,34.5,33.1,56.0,91.8,43.6,43.9,46.8,59.0,33.0,35.7,41.2,48.0,40.3,49.4,61.9,42.5,54.9,66.8,32.000000,26.000000,27.000000,57.8,89.0
